x,y,radius
-457.44602069299,-57.0150116553938,36.3984635422685
-684.669109320809,-35.5770590250156,36.3984635422685
-1228.41556956333,51.9756539847776,36.3984635422685
476.880950378744,33.6583632001836,36.3984635422685
-315.673096939833,0.0239925197924791,36.3984635422685
876.067183186653,16.4321981225126,36.3984635422685
-983.504717701764,-24.7569933479519,36.3984635422685
1046.22165231085,50.5961477489446,36.3984635422685
1311.759378387,-47.1700240991856,36.3984635422685
-580.830071033464,8.55909912878387,36.3984635422685
-1120.8449569369,7.80420269631867,36.3984635422685
-1415.03676095787,27.5203818224879,36.3984635422685
-1307.85450909014,-54.5080316828005,36.3984635422685
1429.84299019562,6.34964056460896,36.3984635422685
1196.1674883664,24.8873588193665,36.3984635422685
