Node Label,X,Y,Z,U1,U2,U3
1,90.0,270.0,3000.0,-0.0002667184,-0.026711842,-0.21343203
2,0.0,270.0,3000.0,5.2943825e-14,-0.027851995,-0.21394442
3,0.0,270.0,1500.0,1.9070617e-12,-0.9470585,-0.10639293
4,0.0,270.0,0.0,4.296263e-14,-0.030879388,0.0023034762
5,90.0,270.0,0.0,-0.00037794677,-0.029723885,0.001482911
6,0.0,0.0,3000.0,4.9300876e-34,-1.9106808e-32,6.589923e-33
7,-100.0,0.0,3000.0,-2.723274e-39,-1.376e-42,9.877041e-39
8,-100.0,0.0,0.0,-3.227724e-39,8.3419e-41,-0.20952198
9,0.0,0.0,0.0,1.3782741e-33,-1.8478905e-32,-0.21440957
10,100.0,0.0,3000.0,2.72373e-39,-1.369e-42,9.879877e-39
11,100.0,0.0,0.0,3.227716e-39,8.3415e-41,-0.20952198
12,-90.0,270.0,3000.0,0.0002667184,-0.026711842,-0.21343203
13,-90.0,270.0,0.0,0.00037794677,-0.029723885,0.001482911
14,0.0,161.15948,2720.6096,-7.286122e-14,-0.26136908,-0.12522545
15,0.0,126.00765,2450.4658,-2.3457408e-13,-0.48323038,-0.09932216
16,0.0,139.72382,1195.5308,1.6374242e-12,-0.866714,-0.10758993
17,0.0,117.654915,1586.9846,1.6681375e-12,-0.92188334,-0.10024465
18,0.0,117.18619,160.49124,1.1024831e-13,-0.16502766,-0.117554046
19,0.0,203.57835,2569.3115,-1.5915557e-13,-0.38823262,-0.15536055
20,0.0,128.95673,1842.0283,1.2482944e-12,-0.8481815,-0.101130836
21,0.0,116.205475,1429.3652,1.6287822e-12,-0.92687136,-0.10899985
22,0.0,218.77103,226.11177,1.9546223e-13,-0.22225216,-0.042371906
23,0.0,139.94511,874.1483,1.11072e-12,-0.71223277,-0.10482998
24,0.0,146.80394,2318.886,-2.1640582e-13,-0.5815314,-0.111175604
25,0.0,110.43734,702.6133,6.904335e-13,-0.60097224,-0.12095966
26,0.0,192.32314,440.7763,3.7591344e-13,-0.40110442,-0.065361224
27,0.0,166.76003,2856.6487,4.9042432e-14,-0.14325085,-0.13260467
28,0.0,218.16936,633.5923,6.963788e-13,-0.5498608,-0.054765727
29,60.0,270.0,3000.0,-0.00024154325,-0.027089424,-0.21357068
30,30.0,270.0,3000.0,-0.00020059578,-0.0275253,-0.21380009
31,0.0,270.0,2970.0,2.4748829e-14,-0.051459678,-0.2140181
32,0.0,270.0,2940.0,1.2686504e-13,-0.07535568,-0.21403614
