x,y,radius
655.269560242364,34.4999236687525,36.0009170021898
1058.35370960106,10.1674367808907,36.0009170021898
-298.875716446409,-37.3686730402994,36.0009170021898
532.100061848744,39.0854410144978,36.0009170021898
121.517238911726,-22.5465400816076,36.0009170021898
-1208.1045314985,-2.53108136489165,36.0009170021898
-728.497572626059,18.0181882571179,36.0009170021898
-915.723795987104,14.955644405146,36.0009170021898
1323.75960143214,-21.8124940999757,36.0009170021898
-1414.3888502655,-2.21832744592491,36.0009170021898
-465.523103665005,-4.6292001320201,36.0009170021898
-581.54716105198,7.80518534309473,36.0009170021898
359.772059085739,-1.47000563970055,36.0009170021898
-68.8508316863665,54.7907565560933,36.0009170021898
-1059.17306421297,-33.8112020877516,36.0009170021898
