Node Label,X,Y,Z,U1,U2,U3
1,90.0,270.0,3000.0,-0.00032376155,-0.026780576,-0.21322258
2,0.0,270.0,3000.0,-3.924513e-13,-0.027485467,-0.21392891
3,0.0,270.0,1500.0,1.2852127e-12,-0.93991095,-0.104241654
4,0.0,270.0,0.0,-3.105899e-13,-0.029167164,0.0049239164
5,90.0,270.0,0.0,-0.00040612553,-0.028620202,0.003977874
6,0.0,0.0,3000.0,5.4094422e-34,-1.8920606e-32,6.955655e-33
7,-100.0,0.0,3000.0,-2.708482e-39,1.306e-42,9.817882e-39
8,-100.0,0.0,0.0,-3.167453e-39,9.458e-41,-0.206831
9,0.0,0.0,0.0,1.51164175e-33,-1.8564028e-32,-0.21191344
10,100.0,0.0,3000.0,2.70801e-39,1.309e-42,9.816035e-39
11,100.0,0.0,0.0,3.167421e-39,9.4579e-41,-0.206831
12,-90.0,270.0,3000.0,0.00032376155,-0.026780576,-0.21322258
13,-90.0,270.0,0.0,0.00040612553,-0.028620202,0.003977874
14,0.0,168.81818,1313.5808,-4.4597157e-13,-0.89498025,-0.101956956
15,0.0,127.07785,695.70636,-1.0268904e-12,-0.5882776,-0.10833452
16,0.0,157.97166,2670.9966,-9.129102e-13,-0.29743412,-0.12376626
17,0.0,101.900665,1416.7299,-1.2259681e-12,-0.9177638,-0.10721751
18,0.0,122.53643,2331.9917,-1.0032839e-12,-0.56171006,-0.097131744
19,0.0,190.219,2096.718,3.0420883e-13,-0.7152099,-0.13361521
20,0.0,153.9451,865.3505,-8.844006e-13,-0.6984134,-0.09401183
21,0.0,108.84499,2475.9949,-1.376946e-12,-0.45396268,-0.08678433
22,0.0,164.74496,390.18857,-5.8636727e-13,-0.35526752,-0.08095287
23,0.0,162.61113,1606.6997,-1.2789823e-13,-0.9085985,-0.10362352
24,0.0,201.34546,1722.9629,5.1061824e-13,-0.87794834,-0.120500185
25,0.0,197.56773,2247.6384,-7.486207e-15,-0.62019694,-0.14362086
26,0.0,172.98317,107.58744,-3.0793873e-13,-0.12010356,-0.07202814
27,0.0,203.73296,540.65314,-5.3344097e-13,-0.47343436,-0.057542652
28,0.0,189.04329,1064.346,-5.2410176e-13,-0.8039806,-0.08521416
29,60.0,270.0,3000.0,-0.00030961304,-0.026975192,-0.2133978
30,30.0,270.0,3000.0,-0.00026587682,-0.027231066,-0.21373844
31,0.0,270.0,2970.0,-2.7190625e-13,-0.051137276,-0.21404621
32,0.0,270.0,2940.0,-2.2719717e-13,-0.0751223,-0.21401338
33,0.0,270.0,2910.0,-1.9187604e-13,-0.09949766,-0.21406794
34,0.0,270.0,2880.0,-2.0022416e-13,-0.12419695,-0.21388718
35,0.0,270.0,2850.0,-2.0759895e-13,-0.14908779,-0.21371567
36,0.0,270.0,2820.0,-3.143899e-13,-0.17409296,-0.21330242
37,0.0,270.0,2790.0,-4.3736157e-13,-0.19908568,-0.21287325
38,0.0,270.0,2760.0,-4.5323115e-13,-0.22403395,-0.21224917
39,0.0,270.0,2730.0,-4.4725863e-13,-0.24891147,-0.2116273
40,0.0,270.0,2700.0,-5.227701e-13,-0.2738574,-0.21089266
41,0.0,270.0,2670.0,-5.271041e-13,-0.29879427,-0.21008375
42,0.0,270.0,2640.0,-4.555564e-13,-0.32377845,-0.20915025
43,0.0,270.0,2610.0,-3.8968725e-13,-0.34849375,-0.20804004
44,0.0,270.0,2580.0,-3.1673449e-13,-0.37289432,-0.20683455
45,0.0,270.0,2550.0,-1.9642428e-13,-0.39685535,-0.20553638
46,0.0,270.0,2520.0,-6.445316e-14,-0.42051926,-0.20422405
47,0.0,270.0,2490.0,-7.754994e-15,-0.4439197,-0.20280899
48,0.0,270.0,2460.0,4.3306757e-15,-0.46706372,-0.20134817
49,0.0,270.0,2430.0,8.285429e-14,-0.48990682,-0.19969708
50,0.0,270.0,2400.0,1.6473844e-13,-0.51238674,-0.19804947
51,0.0,270.0,2370.0,2.711494e-13,-0.5344623,-0.19613406
52,0.0,270.0,2340.0,3.7521096e-13,-0.5560763,-0.19433324
53,0.0,270.0,2310.0,4.43656e-13,-0.57718366,-0.19213517
54,0.0,270.0,2280.0,5.774528e-13,-0.59793174,-0.19030681
55,0.0,270.0,2250.0,7.5719476e-13,-0.61851114,-0.1879342
56,0.0,270.0,2220.0,9.258536e-13,-0.6387094,-0.18585527
57,0.0,270.0,2190.0,1.0107444e-12,-0.6588343,-0.18349986
58,0.0,270.0,2160.0,1.0923971e-12,-0.67808783,-0.18047182
59,0.0,270.0,2130.0,1.1898592e-12,-0.69592524,-0.17814381
