Node Label,X,Y,Z,U1,U2,U3
1,90.0,270.0,3000.0,-0.0003926516,-0.02573589,-0.21333575
2,0.0,270.0,3000.0,-4.7628876e-14,-0.026994668,-0.21408765
3,0.0,270.0,1500.0,2.8089065e-12,-0.94175357,-0.10570181
4,0.0,270.0,0.0,4.0127268e-13,-0.027832253,0.002141696
5,90.0,270.0,0.0,-0.00032158714,-0.027069751,0.0013995821
6,0.0,0.0,3000.0,5.227984e-34,-1.9129526e-32,7.22309e-33
7,-100.0,0.0,3000.0,-2.751597e-39,-5.705e-42,9.974168e-39
8,-100.0,0.0,0.0,-3.002128e-39,8.2345e-41,-0.20956175
9,0.0,0.0,0.0,1.4693213e-33,-1.8645906e-32,-0.21435003
10,100.0,0.0,3000.0,2.751103e-39,-5.71e-42,9.972716e-39
11,100.0,0.0,0.0,3.002171e-39,8.2345e-41,-0.20956175
12,-90.0,270.0,3000.0,0.0003926516,-0.02573589,-0.21333575
13,-90.0,270.0,0.0,0.00032158714,-0.027069751,0.0013995821
14,0.0,111.26882,1082.302,4.163747e-12,-0.80971146,-0.11441898
15,0.0,183.04114,784.5533,2.778784e-12,-0.64482677,-0.080669746
16,0.0,132.89108,1771.0284,3.9794457e-12,-0.8704662,-0.10265372
17,0.0,114.53421,624.742,2.6788144e-12,-0.53460234,-0.118641585
18,0.0,107.57764,1331.985,4.6790896e-12,-0.9019833,-0.11474707
19,0.0,117.638565,2680.6838,6.162312e-13,-0.29949895,-0.09199218
20,0.0,181.37276,1977.9185,2.867203e-12,-0.7822739,-0.12570833
21,0.0,215.6359,2924.2815,1.5062635e-13,-0.08698449,-0.17138197
22,0.0,174.30908,1183.0404,3.9042333e-12,-0.85214806,-0.0984238
23,0.0,185.29399,534.0185,2.076129e-12,-0.4653915,-0.07231515
24,0.0,104.09854,2805.4033,2.9415476e-13,-0.18962921,-0.08499245
25,0.0,117.84882,1452.3485,4.5938977e-12,-0.9245824,-0.10687519
26,0.0,219.40779,2730.0698,5.186946e-13,-0.25375405,-0.17145342
27,0.0,120.9666,2241.211,2.8417273e-12,-0.62986404,-0.096679665
28,0.0,123.10627,260.85373,1.1992175e-12,-0.2458528,-0.11425758
29,60.0,270.0,3000.0,-0.0002564941,-0.02602795,-0.21374945
30,30.0,270.0,3000.0,-0.00021326491,-0.026531074,-0.21373852
31,0.0,270.0,2970.0,5.886439e-14,-0.05088606,-0.21392265
32,0.0,270.0,2940.0,1.202374e-13,-0.07517352,-0.21427372
33,0.0,270.0,2910.0,2.2354705e-13,-0.10085302,-0.21450274
34,0.0,270.0,2880.0,2.6914555e-13,-0.12700242,-0.21433337
35,0.0,270.0,2850.0,3.2429742e-13,-0.15319073,-0.21393242
36,0.0,270.0,2820.0,3.568884e-13,-0.17840812,-0.2133405
37,0.0,270.0,2790.0,3.701918e-13,-0.20340694,-0.21292877
38,0.0,270.0,2760.0,4.790203e-13,-0.22841528,-0.21230946
39,0.0,270.0,2730.0,5.0062737e-13,-0.2548727,-0.21238916
40,0.0,270.0,2700.0,4.82514e-13,-0.28216815,-0.2112628
41,0.0,270.0,2670.0,4.4985085e-13,-0.30918798,-0.21054173
42,0.0,270.0,2640.0,4.5242174e-13,-0.33513758,-0.20889805
43,0.0,270.0,2610.0,4.0145827e-13,-0.359592,-0.20774509
44,0.0,270.0,2580.0,4.3624596e-13,-0.3834071,-0.20644005
45,0.0,270.0,2550.0,4.5805753e-13,-0.40687853,-0.2052421
46,0.0,270.0,2520.0,4.505284e-13,-0.4300641,-0.2038399
47,0.0,270.0,2490.0,4.959943e-13,-0.4528921,-0.20242296
48,0.0,270.0,2460.0,5.426808e-13,-0.47539544,-0.20088594
49,0.0,270.0,2430.0,6.342795e-13,-0.497581,-0.19928983
50,0.0,270.0,2400.0,6.634771e-13,-0.5194405,-0.19761504
51,0.0,270.0,2370.0,7.812092e-13,-0.540954,-0.19585279
52,0.0,270.0,2340.0,8.7801207e-13,-0.56215334,-0.19405673
53,0.0,270.0,2310.0,9.228752e-13,-0.58309317,-0.19218452
54,0.0,270.0,2280.0,8.7404774e-13,-0.6037404,-0.19026962
55,0.0,270.0,2250.0,8.545357e-13,-0.62401587,-0.1881001
56,0.0,270.0,2220.0,8.3708165e-13,-0.6439279,-0.18597765
57,0.0,270.0,2190.0,9.608054e-13,-0.6632936,-0.18354812
58,0.0,270.0,2160.0,1.1377522e-12,-0.682025,-0.18113092
59,0.0,270.0,2130.0,1.2556534e-12,-0.7000677,-0.1785009
60,0.0,270.0,2100.0,1.3191188e-12,-0.7173754,-0.1758437
61,0.0,270.0,2070.0,1.4018651e-12,-0.73398685,-0.17314826
62,0.0,270.0,2040.0,1.3915789e-12,-0.74991196,-0.17025349
63,0.0,270.0,2010.0,1.3930051e-12,-0.7653396,-0.16758546
64,0.0,270.0,1980.0,1.484435e-12,-0.78059083,-0.16465287
65,0.0,270.0,1950.0,1.5538938e-12,-0.7955704,-0.16190735
66,0.0,270.0,1920.0,1.5987379e-12,-0.81021667,-0.15868798
67,0.0,270.0,1890.0,1.6475121e-12,-0.82386994,-0.15539813
68,0.0,270.0,1860.0,1.7437201e-12,-0.83650154,-0.15208516
69,0.0,270.0,1830.0,1.7958508e-12,-0.84824854,-0.14869997
70,0.0,270.0,1800.0,1.882127e-12,-0.8594384,-0.14541481
71,0.0,270.0,1770.0,1.9017262e-12,-0.86990523,-0.14178343
72,0.0,270.0,1740.0,1.9786885e-12,-0.8797592,-0.13837026
73,0.0,270.0,1710.0,2.0579692e-12,-0.88877594,-0.13455348
74,0.0,270.0,1680.0,2.1298048e-12,-0.896938,-0.13080403
75,0.0,270.0,1650.0,2.270516e-12,-0.9040426,-0.12697662
76,0.0,270.0,1620.0,2.3589843e-12,-0.9106763,-0.122951634
77,0.0,270.0,1590.0,2.497525e-12,-0.9161609,-0.1192624
78,0.0,270.0,1560.0,2.6013987e-12,-0.92271656,-0.114883505
79,0.0,270.0,1530.0,2.6834947e-12,-0.92725456,-0.11140438
80,0.0,270.0,1470.0,2.9260294e-12,-0.92707497,-0.10024092
81,0.0,270.0,1440.0,3.0486785e-12,-0.9222657,-0.096510194
82,0.0,270.0,1410.0,3.142211e-12,-0.91534984,-0.09215702
83,0.0,270.0,1380.0,3.1873796e-12,-0.9091256,-0.08840133
84,0.0,270.0,1350.0,3.2259924e-12,-0.9017801,-0.084445916
85,0.0,270.0,1320.0,3.2660164e-12,-0.8940973,-0.08075742
86,0.0,270.0,1290.0,3.250953e-12,-0.8855321,-0.077077806
87,0.0,270.0,1260.0,3.2240744e-12,-0.8763207,-0.073376246
88,0.0,270.0,1230.0,3.1966515e-12,-0.866225,-0.069923066
89,0.0,270.0,1200.0,3.1907816e-12,-0.85539323,-0.066305004
90,0.0,270.0,1170.0,3.144301e-12,-0.84355235,-0.06289224
91,0.0,270.0,1140.0,3.1322401e-12,-0.83106405,-0.059731107
92,0.0,270.0,1110.0,3.0673047e-12,-0.8181214,-0.056458585
93,0.0,270.0,1080.0,2.953676e-12,-0.80477136,-0.053462762
94,0.0,270.0,1050.0,2.9278088e-12,-0.7908402,-0.050331205
95,0.0,270.0,1020.0,2.8401983e-12,-0.7762894,-0.047426116
96,0.0,270.0,990.0,2.7461252e-12,-0.7611351,-0.044529468
97,0.0,270.0,960.0,2.6936188e-12,-0.7454293,-0.04178547
98,0.0,270.0,930.0,2.6473296e-12,-0.7292109,-0.03910176
99,0.0,270.0,900.0,2.5685725e-12,-0.71254045,-0.03649253
100,0.0,270.0,870.0,2.470894e-12,-0.6953263,-0.033940874
101,0.0,270.0,840.0,2.4175256e-12,-0.6775457,-0.03141462
102,0.0,270.0,810.0,2.3468538e-12,-0.6587853,-0.028853754
