x,y,radius
470.993267531126,-22.5278715600321,32.2570436846075
126.611039547867,-40.0337168279865,32.2570436846075
586.623913133187,41.7619813271824,32.2570436846075
365.240254153227,24.1230367768891,32.2570436846075
879.269154430833,-33.8102546107339,32.2570436846075
-475.178929491825,42.9453073736941,32.2570436846075
-285.511428115558,25.1383612900293,32.2570436846075
-1202.30804189015,-44.7434953799661,32.2570436846075
-1136.01212593564,60.7108860481496,32.2570436846075
-978.618239726317,53.2714138973026,32.2570436846075
-833.937000332119,-46.0823047999278,32.2570436846075
1.73866910830884,15.1121290418206,32.2570436846075
730.261558059147,-46.0091631120141,32.2570436846075
1217.6113968322,-1.37062000373674,32.2570436846075
-1359.52979387238,11.0772727646051,32.2570436846075
