x,y,radius
-72.2187289444203,52.5420359429447,39.4980189406489
37.3721577092163,-15.2965756822001,39.4980189406489
225.485046114075,18.4627403158482,39.4980189406489
-718.264499323293,-47.2466930432408,39.4980189406489
425.081597567622,47.5172597317855,39.4980189406489
-1125.34447996324,-45.8292160862959,39.4980189406489
-961.623749127393,54.0166400934101,39.4980189406489
1288.5054234667,-30.941256826318,39.4980189406489
-381.426223414501,-9.13381577980181,39.4980189406489
976.785409921262,-34.2970977894486,39.4980189406489
-1400.21487587238,22.0345776746702,39.4980189406489
549.768617476331,52.0286848005989,39.4980189406489
692.016982207577,21.8952525193922,39.4980189406489
1117.57264708957,-44.4897893511431,39.4980189406489
-220.961562384789,4.34529055366944,39.4980189406489
