Node Label,X,Y,Z,U1,U2,U3
1,90.0,270.0,3000.0,-0.0003683749,-0.029522529,-0.21212439
2,0.0,270.0,3000.0,3.8823198e-13,-0.030267457,-0.21316771
3,0.0,270.0,1500.0,-2.0306907e-12,-0.93891484,-0.10386152
4,0.0,270.0,0.0,-3.5081198e-14,-0.028871084,0.0048484677
5,90.0,270.0,0.0,-0.00031598026,-0.027611023,0.0042513134
6,0.0,0.0,3000.0,4.727935e-34,-1.8474939e-32,7.382034e-33
7,-100.0,0.0,3000.0,-2.933494e-39,4.921e-42,1.0641252e-38
8,-100.0,0.0,0.0,-3.050875e-39,8.0891e-41,-0.20723228
9,0.0,0.0,0.0,1.4472345e-33,-1.8677327e-32,-0.21205762
10,100.0,0.0,3000.0,2.934144e-39,4.921e-42,1.0640027e-38
11,100.0,0.0,0.0,3.050841e-39,8.0889e-41,-0.20723228
12,-90.0,270.0,3000.0,0.0003683749,-0.029522529,-0.21212439
13,-90.0,270.0,0.0,0.00031598026,-0.027611023,0.0042513134
14,0.0,113.49833,574.7074,-1.2294128e-12,-0.50240433,-0.117255405
15,0.0,188.99878,1595.4781,-2.0189245e-12,-0.9105298,-0.10837151
16,0.0,133.89581,1229.3861,-1.868311e-12,-0.8697266,-0.10658992
17,0.0,154.40024,1972.8054,-2.3394218e-12,-0.78509325,-0.111948475
18,0.0,185.25429,2804.6265,-4.404546e-13,-0.19238196,-0.14444496
19,0.0,145.72037,2542.008,-1.185751e-12,-0.41084862,-0.11361217
20,0.0,195.29869,2683.1775,-8.959274e-13,-0.29550156,-0.15047947
21,0.0,105.76551,235.52338,-5.559694e-13,-0.22953442,-0.12340962
22,0.0,211.69148,197.32613,-4.537911e-13,-0.19586287,-0.04348268
23,0.0,127.08241,1457.9618,-1.9199037e-12,-0.92091036,-0.105705254
24,0.0,199.9139,416.3119,-8.6959086e-13,-0.3781044,-0.056748845
25,0.0,199.53667,2355.6975,-1.8290942e-12,-0.55063707,-0.14721173
26,0.0,138.62746,2933.6384,3.355893e-14,-0.08080783,-0.11031419
27,0.0,205.55823,1040.9413,-1.9703742e-12,-0.7902177,-0.07803271
28,0.0,113.46631,2130.2378,-2.3044659e-12,-0.69941324,-0.09208174
29,60.0,270.0,3000.0,-0.00037354208,-0.029724328,-0.2124996
30,30.0,270.0,3000.0,-0.0003156403,-0.02997866,-0.21275172
31,0.0,270.0,2970.0,2.879367e-13,-0.0544247,-0.21312317
32,0.0,270.0,2940.0,1.1733117e-13,-0.07903977,-0.21326336
33,0.0,270.0,2910.0,-4.7658858e-14,-0.10396989,-0.21303412
34,0.0,270.0,2880.0,-2.4309068e-13,-0.12918049,-0.21302848
35,0.0,270.0,2850.0,-3.957842e-13,-0.15459374,-0.21259907
36,0.0,270.0,2820.0,-4.5716127e-13,-0.18017991,-0.21235344
37,0.0,270.0,2790.0,-6.2183077e-13,-0.20601407,-0.21177998
38,0.0,270.0,2760.0,-7.435185e-13,-0.2318659,-0.21120495
39,0.0,270.0,2730.0,-8.123767e-13,-0.25745136,-0.21020949
40,0.0,270.0,2700.0,-9.79072e-13,-0.2825001,-0.20952713
41,0.0,270.0,2670.0,-1.1074683e-12,-0.3077431,-0.20849314
42,0.0,270.0,2640.0,-1.2132266e-12,-0.33288068,-0.20771444
43,0.0,270.0,2610.0,-1.3172533e-12,-0.3577971,-0.20633417
44,0.0,270.0,2580.0,-1.4302704e-12,-0.38190964,-0.20517825
45,0.0,270.0,2550.0,-1.4881099e-12,-0.4057377,-0.20390163
46,0.0,270.0,2520.0,-1.5538439e-12,-0.4292955,-0.20256698
47,0.0,270.0,2490.0,-1.6091667e-12,-0.45245352,-0.20105885
48,0.0,270.0,2460.0,-1.6148797e-12,-0.47518995,-0.19943987
49,0.0,270.0,2430.0,-1.7388401e-12,-0.49733195,-0.19768694
50,0.0,270.0,2400.0,-1.837329e-12,-0.5190022,-0.1959555
51,0.0,270.0,2370.0,-1.8885152e-12,-0.5403532,-0.19415586
52,0.0,270.0,2340.0,-1.995241e-12,-0.56200665,-0.19251837
53,0.0,270.0,2310.0,-2.135402e-12,-0.5836333,-0.19044028
54,0.0,270.0,2280.0,-2.328929e-12,-0.6046111,-0.18829282
55,0.0,270.0,2250.0,-2.4078452e-12,-0.62463987,-0.18603182
56,0.0,270.0,2220.0,-2.5303405e-12,-0.64403456,-0.18378747
57,0.0,270.0,2190.0,-2.681652e-12,-0.6628445,-0.18151371
58,0.0,270.0,2160.0,-2.7411543e-12,-0.6813136,-0.17920332
