x,y,radius
923.447533835705,9.57215169617939,31.365551315203
-314.726864545937,-17.2827486273438,31.365551315203
459.637564689304,-60.5736015711962,31.365551315203
205.129155278344,-32.4403482792818,31.365551315203
-198.188243290793,8.20097468518161,31.365551315203
-814.504646233539,21.9100378715064,31.365551315203
-16.7195443671783,55.0549444989772,31.365551315203
693.878967049475,15.2927543673388,31.365551315203
89.3121637338243,-27.865191199711,31.365551315203
-1194.33114114861,37.3346572982805,31.365551315203
825.571445634837,54.8978185033044,31.365551315203
-1070.05096194803,-59.5299273183872,31.365551315203
1210.05470811729,3.54376509155163,31.365551315203
1294.37172386921,63.0985271398257,31.365551315203
-92.8655442747659,-46.5955880329139,31.365551315203
