Node Label,X,Y,Z,U1,U2,U3
1,90.0,270.0,3000.0,-0.00027426062,-0.026563304,-0.2128274
2,0.0,270.0,3000.0,3.7067674e-13,-0.026909681,-0.21307814
3,0.0,270.0,1500.0,9.267643e-13,-0.94037026,-0.1049522
4,0.0,270.0,0.0,-3.42647e-13,-0.027883986,0.0028762147
5,90.0,270.0,0.0,-0.00027603543,-0.026944019,0.0022751752
6,0.0,0.0,3000.0,4.781831e-34,-1.9156242e-32,7.257157e-33
7,-100.0,0.0,3000.0,-2.777715e-39,-5.637e-42,1.0094787e-38
8,-100.0,0.0,0.0,-2.995917e-39,7.7865e-41,-0.20850138
9,0.0,0.0,0.0,1.4228589e-33,-1.8824801e-32,-0.21327418
10,100.0,0.0,3000.0,2.777085e-39,-5.632e-42,1.0093711e-38
11,100.0,0.0,0.0,2.996025e-39,7.7862e-41,-0.20850138
12,-90.0,270.0,3000.0,0.00027426062,-0.026563304,-0.2128274
13,-90.0,270.0,0.0,0.00027603543,-0.026944019,0.0022751752
14,0.0,126.75086,1315.194,-1.3388081e-12,-0.895535,-0.110048495
15,0.0,137.8619,2505.2783,-1.0294362e-12,-0.43628028,-0.106503434
16,0.0,100.72493,1678.5624,-1.4666864e-12,-0.89663285,-0.09566418
17,0.0,121.769394,2202.8726,-1.321082e-12,-0.6522198,-0.09633566
18,0.0,140.88043,1452.1221,-9.59905e-13,-0.92324066,-0.10644685
19,0.0,139.28279,322.84305,-6.5597083e-13,-0.30122402,-0.101743795
20,0.0,196.76828,2946.1658,1.714392e-13,-0.070032366,-0.15533172
21,0.0,128.32285,934.08014,-1.1312777e-12,-0.7353768,-0.10819039
22,0.0,124.681145,2831.8276,-1.2818881e-13,-0.16677658,-0.10108667
23,0.0,144.65065,198.27202,-4.4981656e-13,-0.19456565,-0.09789631
24,0.0,170.60205,470.53317,-7.6666456e-13,-0.42118016,-0.08029467
25,0.0,163.06549,2086.014,-1.1975956e-12,-0.72406054,-0.11831358
26,0.0,165.04053,2638.1833,-7.423665e-13,-0.32888228,-0.12779665
27,0.0,179.45045,1078.564,-6.797177e-13,-0.8083787,-0.09130751
28,0.0,187.22188,1746.9437,-2.8442087e-13,-0.8745977,-0.1169667
29,60.0,270.0,3000.0,-0.00040374146,-0.026629614,-0.21253482
30,30.0,270.0,3000.0,-0.00028277063,-0.026757207,-0.21342437
31,0.0,270.0,2970.0,2.5336626e-13,-0.05176042,-0.21376541
32,0.0,270.0,2940.0,1.9820778e-13,-0.0768054,-0.21326366
33,0.0,270.0,2910.0,1.342062e-13,-0.10211848,-0.21369724
34,0.0,270.0,2880.0,-4.2811407e-14,-0.12789612,-0.21328123
35,0.0,270.0,2850.0,-1.613762e-13,-0.15331157,-0.21294464
36,0.0,270.0,2820.0,-2.524395e-13,-0.17843406,-0.21260312
37,0.0,270.0,2790.0,-4.034219e-13,-0.20361733,-0.21213579
38,0.0,270.0,2760.0,-5.123538e-13,-0.22877671,-0.21156545
39,0.0,270.0,2730.0,-5.673192e-13,-0.2538092,-0.21083987
40,0.0,270.0,2700.0,-6.179345e-13,-0.2786347,-0.21000537
41,0.0,270.0,2670.0,-6.989158e-13,-0.303383,-0.20921797
42,0.0,270.0,2640.0,-8.36575e-13,-0.3281724,-0.20823842
43,0.0,270.0,2610.0,-9.695856e-13,-0.35301068,-0.20729902
44,0.0,270.0,2580.0,-1.0823147e-12,-0.37769282,-0.20604843
45,0.0,270.0,2550.0,-1.2268148e-12,-0.401971,-0.20476356
46,0.0,270.0,2520.0,-1.2884894e-12,-0.42587948,-0.20334937
47,0.0,270.0,2490.0,-1.3745475e-12,-0.44945073,-0.2018937
48,0.0,270.0,2460.0,-1.4445009e-12,-0.47259647,-0.20031968
49,0.0,270.0,2430.0,-1.4866721e-12,-0.49533337,-0.1986593
50,0.0,270.0,2400.0,-1.5663537e-12,-0.5174882,-0.19684872
51,0.0,270.0,2370.0,-1.4951179e-12,-0.53907615,-0.19502023
52,0.0,270.0,2340.0,-1.4385192e-12,-0.56018937,-0.19311465
53,0.0,270.0,2310.0,-1.3380748e-12,-0.58088976,-0.19118036
54,0.0,270.0,2280.0,-1.2004141e-12,-0.60122705,-0.18919587
55,0.0,270.0,2250.0,-1.1419757e-12,-0.6212599,-0.18715522
56,0.0,270.0,2220.0,-1.0545006e-12,-0.64095217,-0.1850148
57,0.0,270.0,2190.0,-9.566236e-13,-0.6602799,-0.1827645
58,0.0,270.0,2160.0,-8.728204e-13,-0.6791427,-0.1803994
59,0.0,270.0,2130.0,-7.4861254e-13,-0.69754565,-0.17794074
60,0.0,270.0,2100.0,-6.009083e-13,-0.71554524,-0.17545307
61,0.0,270.0,2070.0,-4.674971e-13,-0.7329973,-0.17271613
62,0.0,270.0,2040.0,-3.2342315e-13,-0.74993294,-0.1700123
63,0.0,270.0,2010.0,-1.7718718e-13,-0.7660614,-0.16700535
64,0.0,270.0,1980.0,-4.8543293e-15,-0.7812233,-0.1640176
65,0.0,270.0,1950.0,1.1666862e-13,-0.795489,-0.1608815
66,0.0,270.0,1920.0,2.4407557e-13,-0.80897695,-0.15776695
67,0.0,270.0,1890.0,4.055677e-13,-0.82169086,-0.15456155
68,0.0,270.0,1860.0,5.319875e-13,-0.8337108,-0.15130225
69,0.0,270.0,1830.0,6.527477e-13,-0.8449835,-0.1479621
70,0.0,270.0,1800.0,7.2154603e-13,-0.8556206,-0.14455695
71,0.0,270.0,1770.0,8.199539e-13,-0.8657463,-0.14122173
72,0.0,270.0,1740.0,8.8195266e-13,-0.87572867,-0.13767655
73,0.0,270.0,1710.0,8.730195e-13,-0.8853687,-0.13428637
74,0.0,270.0,1680.0,8.679977e-13,-0.8944973,-0.13025494
75,0.0,270.0,1650.0,8.5107756e-13,-0.90221524,-0.12649064
76,0.0,270.0,1620.0,8.9284596e-13,-0.90934384,-0.12218996
77,0.0,270.0,1590.0,9.217777e-13,-0.91488934,-0.11852502
78,0.0,270.0,1560.0,8.903489e-13,-0.9214518,-0.11407643
79,0.0,270.0,1530.0,9.156692e-13,-0.9258905,-0.11057404
80,0.0,270.0,1470.0,9.265149e-13,-0.9255218,-0.0994085
81,0.0,270.0,1440.0,9.188614e-13,-0.9205551,-0.09569682
82,0.0,270.0,1410.0,8.7214627e-13,-0.9134499,-0.0913595
83,0.0,270.0,1380.0,8.42961e-13,-0.90725356,-0.087579936
84,0.0,270.0,1350.0,8.253706e-13,-0.89994496,-0.08366516
85,0.0,270.0,1320.0,7.156306e-13,-0.8922989,-0.079915404
86,0.0,270.0,1290.0,6.483422e-13,-0.88377565,-0.07627654
87,0.0,270.0,1260.0,6.125081e-13,-0.87468034,-0.07263995
88,0.0,270.0,1230.0,5.2195076e-13,-0.8648293,-0.06920453
89,0.0,270.0,1200.0,4.681841e-13,-0.8545899,-0.065810494
90,0.0,270.0,1170.0,4.171791e-13,-0.8436471,-0.062410034
91,0.0,270.0,1140.0,4.030393e-13,-0.8321122,-0.059189543
92,0.0,270.0,1110.0,4.1713028e-13,-0.8194876,-0.055662442
93,0.0,270.0,1080.0,3.5195422e-13,-0.80603,-0.052564945
94,0.0,270.0,1050.0,3.718435e-13,-0.7915449,-0.04920653
95,0.0,270.0,1020.0,3.2158109e-13,-0.7765497,-0.04653457
96,0.0,270.0,990.0,2.6833977e-13,-0.7613508,-0.04345524
97,0.0,270.0,960.0,2.8057813e-13,-0.74557227,-0.040740024
98,0.0,270.0,930.0,1.9398393e-13,-0.7292548,-0.037851393
99,0.0,270.0,900.0,1.4354998e-13,-0.71217906,-0.035187285
100,0.0,270.0,870.0,6.735747e-14,-0.6944828,-0.032588974
101,0.0,270.0,840.0,-1.45034e-14,-0.6762743,-0.030194003
102,0.0,270.0,810.0,-4.588162e-14,-0.6576847,-0.027841529
103,0.0,270.0,780.0,-1.4486964e-13,-0.6387068,-0.025608197
104,0.0,270.0,750.0,-1.5156352e-13,-0.6193558,-0.023418562
105,0.0,270.0,720.0,-1.6174203e-13,-0.5995959,-0.021321561
106,0.0,270.0,690.0,-2.1061547e-13,-0.57940745,-0.019289939
107,0.0,270.0,660.0,-2.649999e-13,-0.55881995,-0.017349374
108,0.0,270.0,630.0,-2.9244172e-13,-0.5378148,-0.01546949
109,0.0,270.0,600.0,-3.1537267e-13,-0.51644486,-0.01370616
110,0.0,270.0,570.0,-3.7820729e-13,-0.4946881,-0.01195423
111,0.0,270.0,540.0,-3.564749e-13,-0.4724969,-0.010331508
112,0.0,270.0,510.0,-3.6063836e-13,-0.44986755,-0.008660115
113,0.0,270.0,480.0,-4.072173e-13,-0.42648283,-0.007150725
114,0.0,270.0,450.0,-3.8501396e-13,-0.40252194,-0.005621474
115,0.0,270.0,420.0,-3.5686685e-13,-0.37817696,-0.0043841666
116,0.0,270.0,390.0,-3.7556595e-13,-0.3537262,-0.0032325645
117,0.0,270.0,360.0,-3.6184456e-13,-0.32920513,-0.0021374552
118,0.0,270.0,330.0,-3.6152404e-13,-0.3044228,-0.0010783375
119,0.0,270.0,300.0,-3.272311e-13,-0.27921847,-4.887274e-05
120,0.0,270.0,270.0,-3.102068e-13,-0.25374666,0.00078083255
121,0.0,270.0,240.0,-3.162182e-13,-0.22804461,0.0015604848
122,0.0,270.0,210.0,-3.216445e-13,-0.20218964,0.0021482012
123,0.0,270.0,180.0,-3.0184763e-13,-0.17630023,0.0026202558
