Node Label,X,Y,Z,U1,U2,U3
1,90.0,270.0,3000.0,-0.00032667498,-0.026357692,-0.21262243
2,0.0,270.0,3000.0,-4.1106872e-13,-0.027567158,-0.2129796
3,0.0,270.0,1500.0,1.497429e-12,-0.9371828,-0.10574066
4,0.0,270.0,0.0,1.3715868e-13,-0.028375646,0.0035552965
5,90.0,270.0,0.0,-0.0003488009,-0.02830387,0.0028751031
6,0.0,0.0,3000.0,5.2577217e-34,-1.8942408e-32,7.164053e-33
7,-100.0,0.0,3000.0,-2.76284e-39,-1.466e-42,1.0017762e-38
8,-100.0,0.0,0.0,-3.14774e-39,9.2423e-41,-0.20869319
9,0.0,0.0,0.0,1.526249e-33,-1.8543747e-32,-0.21381105
10,100.0,0.0,3000.0,2.762511e-39,-1.467e-42,1.0016966e-38
11,100.0,0.0,0.0,3.147742e-39,9.2424e-41,-0.20869319
12,-90.0,270.0,3000.0,0.00032667498,-0.026357692,-0.21262243
13,-90.0,270.0,0.0,0.0003488009,-0.02830387,0.0028751031
14,0.0,176.73488,729.26373,9.888328e-13,-0.6122405,-0.081231765
15,0.0,207.294,585.4529,6.4931583e-13,-0.5085518,-0.05798913
16,0.0,117.55836,421.5828,5.450326e-13,-0.38203406,-0.11600131
17,0.0,115.3765,2813.6255,2.2975483e-13,-0.18223454,-0.09330552
18,0.0,199.21474,1029.583,1.4105684e-12,-0.78685665,-0.08148995
19,0.0,128.41626,2256.5244,1.8463408e-12,-0.61254096,-0.1001172
20,0.0,183.0604,331.166,4.075773e-13,-0.30712324,-0.06849292
21,0.0,116.30114,1978.3632,2.4512343e-12,-0.77841586,-0.09519086
22,0.0,96.04201,1694.2125,2.7077173e-12,-0.88981646,-0.09452906
23,0.0,202.98607,2912.255,7.6546076e-14,-0.09725516,-0.16041711
24,0.0,197.35512,96.72739,2.1749993e-13,-0.11054224,-0.054064333
25,0.0,166.52196,2564.9307,1.214223e-12,-0.38626587,-0.12863249
26,0.0,102.21582,1213.0422,2.288735e-12,-0.8663774,-0.11494601
27,0.0,112.39005,2139.303,2.2106642e-12,-0.6883158,-0.09111616
28,0.0,152.45847,1841.5398,2.2278462e-12,-0.84005994,-0.10943339
29,60.0,270.0,3000.0,-0.00029800748,-0.026646813,-0.21270643
30,30.0,270.0,3000.0,-0.00019771692,-0.027125385,-0.21304736
31,0.0,270.0,2970.0,-1.8785227e-13,-0.05125511,-0.21323049
32,0.0,270.0,2940.0,9.950768e-15,-0.07533731,-0.21328884
33,0.0,270.0,2910.0,1.6337754e-13,-0.10060031,-0.21366155
34,0.0,270.0,2880.0,2.9195323e-13,-0.12630212,-0.21334887
35,0.0,270.0,2850.0,4.3329712e-13,-0.1522091,-0.2132509
36,0.0,270.0,2820.0,5.8588816e-13,-0.177826,-0.21264288
37,0.0,270.0,2790.0,6.674585e-13,-0.20302051,-0.21218842
38,0.0,270.0,2760.0,7.577732e-13,-0.22813201,-0.21155976
39,0.0,270.0,2730.0,9.208566e-13,-0.2530736,-0.21085112
40,0.0,270.0,2700.0,1.0682635e-12,-0.27778417,-0.20999885
41,0.0,270.0,2670.0,1.1954011e-12,-0.30224845,-0.20906669
42,0.0,270.0,2640.0,1.3482654e-12,-0.3264694,-0.2080619
43,0.0,270.0,2610.0,1.4107875e-12,-0.35052347,-0.20701168
44,0.0,270.0,2580.0,1.4871778e-12,-0.37463415,-0.20594783
45,0.0,270.0,2550.0,1.5803876e-12,-0.39858952,-0.2046552
46,0.0,270.0,2520.0,1.6099201e-12,-0.4224106,-0.20333737
47,0.0,270.0,2490.0,1.588322e-12,-0.4458621,-0.20180942
48,0.0,270.0,2460.0,1.642409e-12,-0.4686425,-0.20020738
49,0.0,270.0,2430.0,1.7036738e-12,-0.490909,-0.19851795
50,0.0,270.0,2400.0,1.7361515e-12,-0.51266676,-0.19680671
51,0.0,270.0,2370.0,1.7233596e-12,-0.53409255,-0.1950227
52,0.0,270.0,2340.0,1.7290243e-12,-0.5551853,-0.19324493
53,0.0,270.0,2310.0,1.7530557e-12,-0.57598215,-0.19137539
54,0.0,270.0,2280.0,1.7233607e-12,-0.596577,-0.1894824
