x,y,radius
318.353217424785,5.72816405962166,32.790843686648
-793.922898335482,-18.5482516718762,32.790843686648
616.116246013271,45.7965725140862,32.790843686648
-937.733738694705,-49.1073827075015,32.790843686648
-310.144334652201,55.9708057500431,32.790843686648
-1101.60381865423,40.6282703526851,32.790843686648
1041.74408849855,-8.335328473829,32.790843686648
1290.43874109694,42.8101216010133,32.790843686648
-1426.45924070171,-39.1684911881706,32.790843686648
-493.603619076916,-41.0281028088017,32.790843686648
1389.06817139253,-44.7994363781039,32.790843686648
733.337760545121,29.7703623497784,32.790843686648
171.025898902912,62.1446216080497,32.790843686648
-1192.02063621764,-24.873765254197,32.790843686648
455.176536338424,41.8854853665369,32.790843686648
