Node Label,X,Y,Z,U1,U2,U3
1,90.0,270.0,3000.0,-0.00029137926,-0.02607499,-0.2151205
2,0.0,270.0,3000.0,-5.1309564e-13,-0.026890282,-0.21577983
3,0.0,270.0,1500.0,1.5213756e-12,-0.9429327,-0.10626091
4,0.0,270.0,0.0,1.2702437e-13,-0.030793995,0.0019922864
5,90.0,270.0,0.0,-0.00044280832,-0.03026828,0.0005513971
6,0.0,0.0,3000.0,5.510972e-34,-1.8976448e-32,6.77414e-33
7,-100.0,0.0,3000.0,-2.71508e-39,-3.57e-43,9.82698e-39
8,-100.0,0.0,0.0,-3.234519e-39,9.3724e-41,-0.20843287
9,0.0,0.0,0.0,1.5538234e-33,-1.8468253e-32,-0.21345218
10,100.0,0.0,3000.0,2.715632e-39,-3.57e-43,9.828017e-39
11,100.0,0.0,0.0,3.234568e-39,9.3727e-41,-0.20843287
12,-90.0,270.0,3000.0,0.00029137926,-0.02607499,-0.2151205
13,-90.0,270.0,0.0,0.00044280832,-0.03026828,0.0005513971
14,0.0,111.09969,1223.3142,2.6421636e-12,-0.8722998,-0.113540545
15,0.0,209.01144,673.3152,1.3994621e-12,-0.572159,-0.062320396
16,0.0,111.99131,2628.3406,1.5313356e-12,-0.3373408,-0.08904344
17,0.0,128.31953,2806.054,6.2770416e-13,-0.18691657,-0.10277866
18,0.0,137.12509,580.37946,1.3927252e-12,-0.5053413,-0.10341336
19,0.0,166.35939,102.61983,2.7609328e-13,-0.11779033,-0.078955024
20,0.0,198.22673,238.84796,5.0219545e-13,-0.23289242,-0.05757711
21,0.0,109.66904,1087.0834,2.5313165e-12,-0.8177155,-0.11738622
22,0.0,111.8951,960.6604,2.362255e-12,-0.75435585,-0.11877013
23,0.0,128.76297,786.94727,1.9557004e-12,-0.6508885,-0.111012325
24,0.0,205.78581,1888.3171,2.5102646e-12,-0.82257444,-0.13249308
25,0.0,185.05594,1504.7091,2.2272238e-12,-0.9307535,-0.10604507
26,0.0,199.21054,2291.599,2.6552337e-12,-0.59317154,-0.14775732
27,0.0,128.88866,1408.9406,2.601926e-12,-0.9194489,-0.106362276
28,0.0,152.1586,447.30237,1.0479285e-12,-0.40300632,-0.09400546
29,60.0,270.0,3000.0,-0.00026827416,-0.026321234,-0.21531832
30,30.0,270.0,3000.0,-0.00023297533,-0.026614806,-0.21555987
31,0.0,270.0,2970.0,-3.3887693e-13,-0.050816137,-0.21582356
32,0.0,270.0,2940.0,-4.156617e-14,-0.07510105,-0.21585137
33,0.0,270.0,2910.0,2.2836493e-13,-0.09971984,-0.21588582
34,0.0,270.0,2880.0,5.169535e-13,-0.12478035,-0.21580295
35,0.0,270.0,2850.0,6.765423e-13,-0.15010253,-0.21566817
36,0.0,270.0,2820.0,8.33991e-13,-0.1757251,-0.21536551
37,0.0,270.0,2790.0,1.0290285e-12,-0.2014549,-0.21497923
38,0.0,270.0,2760.0,1.1581906e-12,-0.22724286,-0.21438192
