x,y,radius
-1077.4079118796,7.55167692300694,34.9456114728084
-301.396100055978,48.6105873467003,34.9456114728084
-115.769666246031,30.8216165351406,34.9456114728084
-851.395079863712,-49.3011721013187,34.9456114728084
766.888783992558,-39.5002603073403,34.9456114728084
1103.63028961252,47.7189667407827,34.9456114728084
-20.0011530093509,-25.3456551592022,34.9456114728084
1281.34356036477,31.3907403507867,34.9456114728084
363.606852337962,-46.0755373221067,34.9456114728084
-944.330826490899,22.5851925470228,34.9456114728084
-737.763017321585,30.9473034856612,34.9456114728084
-1422.09045030225,-6.64910515170753,34.9456114728084
-564.049897431905,47.8151721733262,34.9456114728084
-1285.86231448658,-38.5164515979815,34.9456114728084
-437.62688149245,50.0412412035881,34.9456114728084
