x,y,radius
862.143647098425,17.2889430817635,30.3101495004498
657.194514426234,5.09050934695937,30.3101495004498
195.367264777835,-22.0281533679717,30.3101495004498
-1068.48084615675,2.64565247207065,30.3101495004498
-1235.24404101991,-2.20645831568095,30.3101495004498
344.743909565987,26.7410683226565,30.3101495004498
492.579301782238,-19.5372297058483,30.3101495004498
1150.96522611602,59.5434204985606,30.3101495004498
-728.902988591695,-55.198651317572,30.3101495004498
1351.36632952132,20.4070783455402,30.3101495004498
-609.663405429697,-58.7236857150271,30.3101495004498
14.0034894123785,24.0756150735442,30.3101495004498
1046.25577418705,-44.9249479910762,30.3101495004498
-665.895589202335,40.8617576286261,30.3101495004498
-1424.50968134711,-12.7193063230983,30.3101495004498
