x,y,radius
970.903731286084,12.2683974918855,30.4026857936807
-80.060316807326,-40.3804031208474,30.4026857936807
225.830784066489,-8.89492243821172,30.4026857936807
110.406001995394,-50.0469290823104,30.4026857936807
749.685072593807,17.2089959101963,30.4026857936807
-1267.32224323604,52.0756922985615,30.4026857936807
-706.572266841296,64.4556547727912,30.4026857936807
-850.298741836739,56.1468723125269,30.4026857936807
-1165.31503484366,-10.1380665083687,30.4026857936807
-679.119314567898,-42.5796311185617,30.4026857936807
394.191332250062,-11.6458484313572,30.4026857936807
-342.495260455711,58.4363973236979,30.4026857936807
-1364.27655574642,-21.6790779235694,30.4026857936807
-1026.71958985868,54.554992734053,30.4026857936807
856.215612322526,51.0017827860359,30.4026857936807
