Node Label,X,Y,Z,U1,U2,U3
1,90.0,270.0,3000.0,-0.000315657,-0.02701046,-0.21318747
2,0.0,270.0,3000.0,2.2922116e-13,-0.027803043,-0.21394464
3,0.0,270.0,1500.0,-1.8185521e-12,-0.93987226,-0.10614449
4,0.0,270.0,0.0,1.1830878e-13,-0.029596485,0.003768988
5,90.0,270.0,0.0,-0.00040487712,-0.028960153,0.002711671
6,0.0,0.0,3000.0,5.2079115e-34,-1.8997674e-32,6.892456e-33
7,-100.0,0.0,3000.0,-2.703158e-39,2.5e-44,9.797276e-39
8,-100.0,0.0,0.0,-3.191711e-39,8.9979e-41,-0.20862998
9,0.0,0.0,0.0,1.4207579e-33,-1.8840562e-32,-0.2132488
10,100.0,0.0,3000.0,2.703176e-39,2.5e-44,9.796873e-39
11,100.0,0.0,0.0,3.19172e-39,8.998e-41,-0.20862998
12,-90.0,270.0,3000.0,0.000315657,-0.02701046,-0.21318747
13,-90.0,270.0,0.0,0.00040487712,-0.028960153,0.002711671
14,0.0,114.693275,910.42474,-1.1162717e-12,-0.7282019,-0.11485216
15,0.0,99.445145,1956.8273,-3.458878e-13,-0.7923696,-0.08827629
16,0.0,209.11212,1229.6829,-1.583924e-12,-0.87238234,-0.09113081
17,0.0,181.79504,2766.3423,-3.5318019e-13,-0.21843795,-0.14329736
18,0.0,114.74133,1160.6151,-1.2027076e-12,-0.84883684,-0.11127779
19,0.0,122.462105,2339.1824,-3.1725938e-13,-0.55691147,-0.09659378
20,0.0,102.08883,745.76776,-8.130971e-13,-0.62283826,-0.12386891
21,0.0,166.13528,2539.3198,-4.6593025e-13,-0.40525085,-0.12820688
22,0.0,135.5631,116.74046,-1.0402876e-13,-0.1281365,-0.10282839
23,0.0,110.6644,478.6094,-4.614814e-13,-0.4283787,-0.12206246
24,0.0,165.9853,2218.2852,-6.3395643e-13,-0.640472,-0.122422904
25,0.0,209.78004,841.5935,-1.1964904e-12,-0.6855508,-0.0668551
26,0.0,146.75473,1660.4143,-1.0367441e-12,-0.89955074,-0.105380334
27,0.0,106.52593,2126.1626,-2.70108e-13,-0.69974273,-0.08921926
28,0.0,173.6907,376.4924,-4.306531e-13,-0.34516528,-0.07701879
29,60.0,270.0,3000.0,-0.00031755085,-0.027242722,-0.21340632
30,30.0,270.0,3000.0,-0.00026381045,-0.027525688,-0.21370779
31,0.0,270.0,2970.0,1.845709e-13,-0.05134876,-0.2140133
32,0.0,270.0,2940.0,2.9524343e-14,-0.075276546,-0.21403877
33,0.0,270.0,2910.0,-1.4413256e-13,-0.09957553,-0.21401633
34,0.0,270.0,2880.0,-2.5132866e-13,-0.12422998,-0.21390666
35,0.0,270.0,2850.0,-3.2956258e-13,-0.14904326,-0.21362941
36,0.0,270.0,2820.0,-5.196358e-13,-0.17403546,-0.21335399
37,0.0,270.0,2790.0,-5.537991e-13,-0.19928782,-0.21290392
38,0.0,270.0,2760.0,-5.2745135e-13,-0.22488369,-0.21250276
39,0.0,270.0,2730.0,-6.2238143e-13,-0.25063354,-0.21173824
40,0.0,270.0,2700.0,-6.4936213e-13,-0.27621305,-0.21087098
41,0.0,270.0,2670.0,-7.029929e-13,-0.30115137,-0.20974837
42,0.0,270.0,2640.0,-7.6859125e-13,-0.32554835,-0.20870301
43,0.0,270.0,2610.0,-8.4488476e-13,-0.34955096,-0.20754972
44,0.0,270.0,2580.0,-9.308887e-13,-0.37346447,-0.20651072
45,0.0,270.0,2550.0,-9.197058e-13,-0.39731985,-0.20527431
46,0.0,270.0,2520.0,-9.488791e-13,-0.4212535,-0.20409735
47,0.0,270.0,2490.0,-9.265973e-13,-0.44489902,-0.20255513
48,0.0,270.0,2460.0,-9.226283e-13,-0.46813905,-0.20106395
49,0.0,270.0,2430.0,-1.006848e-12,-0.49086478,-0.19932568
50,0.0,270.0,2400.0,-1.0604824e-12,-0.51311797,-0.1976698
51,0.0,270.0,2370.0,-1.1089017e-12,-0.5349944,-0.1958823
52,0.0,270.0,2340.0,-1.1747688e-12,-0.55656284,-0.19409323
53,0.0,270.0,2310.0,-1.2578871e-12,-0.57773894,-0.1921373
54,0.0,270.0,2280.0,-1.2428651e-12,-0.59854025,-0.19012886
55,0.0,270.0,2250.0,-1.2543344e-12,-0.6189673,-0.18807337
56,0.0,270.0,2220.0,-1.2548275e-12,-0.6391546,-0.1859112
57,0.0,270.0,2190.0,-1.2500189e-12,-0.6590088,-0.18371707
58,0.0,270.0,2160.0,-1.2986819e-12,-0.6784194,-0.18122834
59,0.0,270.0,2130.0,-1.2772515e-12,-0.69723076,-0.1787667
60,0.0,270.0,2100.0,-1.2527888e-12,-0.715255,-0.17608216
61,0.0,270.0,2070.0,-1.2664118e-12,-0.7326007,-0.17346117
62,0.0,270.0,2040.0,-1.2748048e-12,-0.74928707,-0.17067662
63,0.0,270.0,2010.0,-1.3105462e-12,-0.76529884,-0.16790952
64,0.0,270.0,1980.0,-1.2843806e-12,-0.7806599,-0.1649641
65,0.0,270.0,1950.0,-1.3006362e-12,-0.7953804,-0.16198845
66,0.0,270.0,1920.0,-1.3622928e-12,-0.80939937,-0.15882012
67,0.0,270.0,1890.0,-1.3795347e-12,-0.8226311,-0.15563446
68,0.0,270.0,1860.0,-1.4035638e-12,-0.83503616,-0.15227807
69,0.0,270.0,1830.0,-1.5236011e-12,-0.8465739,-0.14892465
70,0.0,270.0,1800.0,-1.5315716e-12,-0.8573297,-0.1454379
71,0.0,270.0,1770.0,-1.5470144e-12,-0.8672649,-0.14194196
72,0.0,270.0,1740.0,-1.6219767e-12,-0.8765554,-0.13838165
73,0.0,270.0,1710.0,-1.6515192e-12,-0.8851597,-0.13481537
74,0.0,270.0,1680.0,-1.6986442e-12,-0.8932618,-0.1311219
75,0.0,270.0,1650.0,-1.7003209e-12,-0.9007019,-0.12747447
76,0.0,270.0,1620.0,-1.7132284e-12,-0.90780693,-0.12344479
77,0.0,270.0,1590.0,-1.753702e-12,-0.9138094,-0.119730145
78,0.0,270.0,1560.0,-1.7836568e-12,-0.92058665,-0.11527215
79,0.0,270.0,1530.0,-1.7589218e-12,-0.9252127,-0.11172139
80,0.0,270.0,1470.0,-1.8671698e-12,-0.92540103,-0.100691736
81,0.0,270.0,1440.0,-1.9193915e-12,-0.9210643,-0.09709805
82,0.0,270.0,1410.0,-1.9111815e-12,-0.91474795,-0.09284289
83,0.0,270.0,1380.0,-1.9227241e-12,-0.909608,-0.089087054
84,0.0,270.0,1350.0,-1.9017836e-12,-0.9033243,-0.08513062
85,0.0,270.0,1320.0,-1.8817881e-12,-0.89686483,-0.08130775
86,0.0,270.0,1290.0,-1.8788643e-12,-0.8889477,-0.07736883
87,0.0,270.0,1260.0,-1.8670935e-12,-0.8803947,-0.07351037
88,0.0,270.0,1230.0,-1.849539e-12,-0.86974555,-0.069490485
89,0.0,270.0,1200.0,-1.7790138e-12,-0.8585603,-0.06615074
90,0.0,270.0,1170.0,-1.7724397e-12,-0.8468723,-0.062480412
91,0.0,270.0,1140.0,-1.7164545e-12,-0.8354482,-0.059459165
92,0.0,270.0,1110.0,-1.6895814e-12,-0.82352823,-0.055825755
93,0.0,270.0,1080.0,-1.6370426e-12,-0.81064117,-0.05267946
94,0.0,270.0,1050.0,-1.6453837e-12,-0.79702765,-0.049523618
95,0.0,270.0,1020.0,-1.6379125e-12,-0.7827808,-0.046545845
96,0.0,270.0,990.0,-1.5765794e-12,-0.7678946,-0.043614488
97,0.0,270.0,960.0,-1.5450262e-12,-0.752447,-0.040729977
98,0.0,270.0,930.0,-1.5036922e-12,-0.73628813,-0.03800584
99,0.0,270.0,900.0,-1.4299572e-12,-0.71936506,-0.03514521
100,0.0,270.0,870.0,-1.3575294e-12,-0.7013622,-0.03251732
101,0.0,270.0,840.0,-1.3168014e-12,-0.6821488,-0.02949386
102,0.0,270.0,810.0,-1.2648909e-12,-0.66215813,-0.027383212
103,0.0,270.0,780.0,-1.2070949e-12,-0.6420146,-0.02495592
104,0.0,270.0,750.0,-1.097956e-12,-0.6221955,-0.023023948
105,0.0,270.0,720.0,-1.0357388e-12,-0.60219574,-0.020708801
106,0.0,270.0,690.0,-9.798823e-13,-0.5816757,-0.018678235
107,0.0,270.0,660.0,-8.8736006e-13,-0.5606734,-0.016656531
108,0.0,270.0,630.0,-8.7858903e-13,-0.5393121,-0.014853527
109,0.0,270.0,600.0,-8.4584173e-13,-0.5176206,-0.013042286
110,0.0,270.0,570.0,-7.4208765e-13,-0.49557826,-0.011383829
111,0.0,270.0,540.0,-6.932927e-13,-0.4731324,-0.0097070355
112,0.0,270.0,510.0,-7.121141e-13,-0.45031118,-0.008200598
113,0.0,270.0,480.0,-6.885928e-13,-0.4270179,-0.0066327625
114,0.0,270.0,450.0,-6.5290227e-13,-0.40338874,-0.0053550354
115,0.0,270.0,420.0,-6.150896e-13,-0.37926605,-0.0038674353
