x,y,radius
-17.2061909171293,-12.6230238686428,38.1834474941572
143.433638322694,45.6038538408351,38.1834474941572
-165.420602240442,-35.0106165382004,38.1834474941572
-797.92207754911,48.4136188994161,38.1834474941572
725.788139625124,49.2265408317822,38.1834474941572
-1198.6015329499,23.0569747886064,38.1834474941572
1351.88906771179,30.729542611511,38.1834474941572
919.062090645837,-47.1524765484881,38.1834474941572
-932.111484299568,-42.6524418097452,38.1834474941572
-338.687052303512,-13.5046374095105,38.1834474941572
1056.21235839478,-25.6592862111785,38.1834474941572
1200.45880568773,54.7013880523838,38.1834474941572
489.686616417475,-37.7122654251068,38.1834474941572
625.807251801593,-30.2229704530714,38.1834474941572
-1347.55866037301,54.9075697573685,38.1834474941572
