Node Label,X,Y,Z,U1,U2,U3
1,90.0,270.0,3000.0,-0.0004537682,-0.029154006,-0.21386339
2,0.0,270.0,3000.0,-2.2215048e-13,-0.029515924,-0.21503012
3,0.0,270.0,1500.0,1.5432147e-12,-0.94746864,-0.10513445
4,0.0,270.0,0.0,7.4976985e-14,-0.027950829,0.0050107134
5,90.0,270.0,0.0,-0.00035667318,-0.026999095,0.0043673296
6,0.0,0.0,3000.0,6.2762587e-34,-1.9015928e-32,6.189796e-33
7,-100.0,0.0,3000.0,-2.93742e-39,8.094e-42,1.066096e-38
8,-100.0,0.0,0.0,-3.12908e-39,8.7423e-41,-0.20662741
9,0.0,0.0,0.0,1.4962685e-33,-1.8636508e-32,-0.21138532
10,100.0,0.0,3000.0,2.937752e-39,8.091e-42,1.0661768e-38
11,100.0,0.0,0.0,3.128961e-39,8.7421e-41,-0.20662741
12,-90.0,270.0,3000.0,0.0004537682,-0.029154006,-0.21386339
13,-90.0,270.0,0.0,0.00035667318,-0.026999095,0.0043673296
14,0.0,116.95479,1227.4457,1.1430038e-12,-0.8788608,-0.10996787
15,0.0,126.85898,768.3062,8.6623693e-13,-0.641848,-0.106795065
16,0.0,183.9413,1491.8191,1.434651e-12,-0.934382,-0.10563588
17,0.0,158.69943,1782.4155,1.8088683e-12,-0.86960036,-0.10989277
18,0.0,217.71002,969.31146,7.9052157e-13,-0.7616641,-0.0686605
19,0.0,181.20357,434.02814,5.936267e-13,-0.39332175,-0.07064906
20,0.0,210.47104,122.44053,2.5771244e-13,-0.13227792,-0.043261807
21,0.0,158.36047,599.84644,7.327677e-13,-0.52281994,-0.08905497
22,0.0,120.83146,256.902,4.3299788e-13,-0.2471443,-0.11215701
23,0.0,194.77097,2671.2424,6.722082e-13,-0.3035703,-0.15188427
24,0.0,190.4439,2000.5923,1.8788096e-12,-0.77357745,-0.12962307
25,0.0,156.44847,2942.544,-1.1428633e-13,-0.07432705,-0.12425285
26,0.0,186.36024,2182.1707,1.4966479e-12,-0.66819215,-0.134689
27,0.0,212.1851,1102.169,8.588622e-13,-0.827536,-0.080394424
28,0.0,120.140755,2517.6514,5.533303e-13,-0.42985234,-0.095233336
29,60.0,270.0,3000.0,-0.00042015448,-0.029193783,-0.21425623
30,30.0,270.0,3000.0,-0.0003720497,-0.02932292,-0.21460271
31,0.0,270.0,2970.0,-2.8212776e-13,-0.054332215,-0.21504028
32,0.0,270.0,2940.0,-1.7709864e-13,-0.07944562,-0.21512407
33,0.0,270.0,2910.0,-7.0259946e-14,-0.105012864,-0.21497627
34,0.0,270.0,2880.0,-4.511353e-15,-0.13060006,-0.21474846
35,0.0,270.0,2850.0,8.768416e-14,-0.15611158,-0.21431497
36,0.0,270.0,2820.0,2.1785492e-13,-0.18129173,-0.21378343
37,0.0,270.0,2790.0,3.8238287e-13,-0.20622227,-0.21320488
38,0.0,270.0,2760.0,5.3022837e-13,-0.23096715,-0.21252242
39,0.0,270.0,2730.0,6.770619e-13,-0.25552815,-0.21181336
40,0.0,270.0,2700.0,8.2738585e-13,-0.28020766,-0.2110746
41,0.0,270.0,2670.0,1.0191513e-12,-0.30546278,-0.21056075
42,0.0,270.0,2640.0,1.1208992e-12,-0.33083728,-0.20932586
43,0.0,270.0,2610.0,1.1313983e-12,-0.35617986,-0.20857465
44,0.0,270.0,2580.0,1.1517545e-12,-0.38119483,-0.2069985
45,0.0,270.0,2550.0,1.2131559e-12,-0.40537888,-0.20586386
46,0.0,270.0,2520.0,1.2763703e-12,-0.42916012,-0.20431401
47,0.0,270.0,2490.0,1.295063e-12,-0.45259312,-0.20308149
48,0.0,270.0,2460.0,1.3204444e-12,-0.47579217,-0.20136952
49,0.0,270.0,2430.0,1.393551e-12,-0.49846488,-0.199811
50,0.0,270.0,2400.0,1.4798383e-12,-0.52074677,-0.19794253
51,0.0,270.0,2370.0,1.4858829e-12,-0.542414,-0.19611253
52,0.0,270.0,2340.0,1.5633101e-12,-0.56361234,-0.19413288
53,0.0,270.0,2310.0,1.611869e-12,-0.58425534,-0.19212054
54,0.0,270.0,2280.0,1.7178749e-12,-0.60439265,-0.18993525
55,0.0,270.0,2250.0,1.7752789e-12,-0.6241572,-0.1878838
56,0.0,270.0,2220.0,1.7261877e-12,-0.6435332,-0.18557395
57,0.0,270.0,2190.0,1.7945033e-12,-0.66308707,-0.18368083
58,0.0,270.0,2160.0,1.8374909e-12,-0.6823336,-0.18088529
59,0.0,270.0,2130.0,1.9172962e-12,-0.7011408,-0.17862867
60,0.0,270.0,2100.0,1.9611335e-12,-0.71931237,-0.17561148
61,0.0,270.0,2070.0,2.0448578e-12,-0.7364598,-0.17290935
62,0.0,270.0,2040.0,2.1271856e-12,-0.75256747,-0.16985467
63,0.0,270.0,2010.0,2.2039232e-12,-0.76849234,-0.16749094
64,0.0,270.0,1980.0,2.3408352e-12,-0.78429085,-0.1641551
65,0.0,270.0,1950.0,2.3121659e-12,-0.79957026,-0.16153394
66,0.0,270.0,1920.0,2.2672242e-12,-0.8143526,-0.15807651
67,0.0,270.0,1890.0,2.2980777e-12,-0.82764596,-0.15480904
68,0.0,270.0,1860.0,2.293488e-12,-0.8401569,-0.15138054
69,0.0,270.0,1830.0,2.257743e-12,-0.85171175,-0.14809039
70,0.0,270.0,1800.0,2.239186e-12,-0.86282325,-0.14472876
71,0.0,270.0,1770.0,2.171018e-12,-0.8735203,-0.1414343
72,0.0,270.0,1740.0,2.1368174e-12,-0.883555,-0.13769391
73,0.0,270.0,1710.0,2.071833e-12,-0.8927383,-0.13405669
74,0.0,270.0,1680.0,1.9868974e-12,-0.9010808,-0.13014291
75,0.0,270.0,1650.0,1.9565781e-12,-0.90822524,-0.12638384
76,0.0,270.0,1620.0,1.8440351e-12,-0.9149006,-0.1224027
77,0.0,270.0,1590.0,1.7891665e-12,-0.9206937,-0.1186777
78,0.0,270.0,1560.0,1.7062412e-12,-0.927546,-0.11441064
79,0.0,270.0,1530.0,1.6044711e-12,-0.9325373,-0.110863835
80,0.0,270.0,1470.0,1.4368438e-12,-0.9322111,-0.09948975
81,0.0,270.0,1440.0,1.3599332e-12,-0.92700285,-0.095645785
82,0.0,270.0,1410.0,1.310512e-12,-0.9197235,-0.09136889
83,0.0,270.0,1380.0,1.2359495e-12,-0.9138956,-0.087835416
84,0.0,270.0,1350.0,1.2066978e-12,-0.9073135,-0.083853684
85,0.0,270.0,1320.0,1.073863e-12,-0.90060616,-0.08016353
86,0.0,270.0,1290.0,1.003379e-12,-0.89299744,-0.076303534
87,0.0,270.0,1260.0,9.463606e-13,-0.8846168,-0.07262725
88,0.0,270.0,1230.0,8.6298487e-13,-0.8753871,-0.06902433
89,0.0,270.0,1200.0,8.2128336e-13,-0.86511075,-0.06545711
90,0.0,270.0,1170.0,7.433541e-13,-0.854209,-0.062235363
91,0.0,270.0,1140.0,7.748554e-13,-0.8420083,-0.058400087
92,0.0,270.0,1110.0,7.366579e-13,-0.828731,-0.055286855
93,0.0,270.0,1080.0,7.1770763e-13,-0.81388956,-0.05156787
94,0.0,270.0,1050.0,6.9269997e-13,-0.7995829,-0.04917675
95,0.0,270.0,1020.0,6.728111e-13,-0.7848692,-0.04564229
96,0.0,270.0,990.0,6.763384e-13,-0.7698822,-0.042805485
97,0.0,270.0,960.0,6.670751e-13,-0.7531219,-0.039082993
98,0.0,270.0,930.0,6.5965386e-13,-0.7354713,-0.03659225
99,0.0,270.0,900.0,6.374793e-13,-0.71803135,-0.033734605
100,0.0,270.0,870.0,6.3071326e-13,-0.70117205,-0.031346206
101,0.0,270.0,840.0,6.187605e-13,-0.68386525,-0.02849884
102,0.0,270.0,810.0,5.869771e-13,-0.6657596,-0.025881177
103,0.0,270.0,780.0,5.997996e-13,-0.6467538,-0.023373341
104,0.0,270.0,750.0,6.092425e-13,-0.6269832,-0.020974243
105,0.0,270.0,720.0,5.759605e-13,-0.60657334,-0.018742839
106,0.0,270.0,690.0,5.9065247e-13,-0.5855829,-0.016696103
107,0.0,270.0,660.0,5.184661e-13,-0.564281,-0.014796262
108,0.0,270.0,630.0,5.0868457e-13,-0.54246354,-0.012847841
109,0.0,270.0,600.0,5.4016513e-13,-0.5201618,-0.011079498
110,0.0,270.0,570.0,5.3103566e-13,-0.49740833,-0.009329399
111,0.0,270.0,540.0,5.34947e-13,-0.4743334,-0.007865226
112,0.0,270.0,510.0,5.201175e-13,-0.45125216,-0.006365996
113,0.0,270.0,480.0,4.7776507e-13,-0.42771527,-0.004883783
114,0.0,270.0,450.0,4.8878214e-13,-0.40394402,-0.0035467916
115,0.0,270.0,420.0,5.0429284e-13,-0.37941742,-0.0019735727
116,0.0,270.0,390.0,4.5428318e-13,-0.35459825,-0.0010244069
117,0.0,270.0,360.0,4.1137994e-13,-0.32975042,0.0002045043
118,0.0,270.0,330.0,4.4942666e-13,-0.30496153,0.0009453566
119,0.0,270.0,300.0,4.4238192e-13,-0.28035644,0.0019151883
120,0.0,270.0,270.0,4.1283874e-13,-0.25549105,0.0027395026
121,0.0,270.0,240.0,3.9107403e-13,-0.23042487,0.0034624492
122,0.0,270.0,210.0,3.4054972e-13,-0.20518392,0.004044149
123,0.0,270.0,180.0,3.1807367e-13,-0.18004508,0.004433467
124,0.0,270.0,150.0,3.0892674e-13,-0.15475754,0.00486311
125,0.0,270.0,120.0,2.6180742e-13,-0.12885512,0.0053496067
