Node Label,X,Y,Z,U1,U2,U3
1,90.0,270.0,3000.0,-0.00044642802,-0.03204385,-0.2120023
2,0.0,270.0,3000.0,-7.2243334e-13,-0.03256091,-0.21317993
3,0.0,270.0,1500.0,4.4884764e-12,-0.95036143,-0.10386696
4,0.0,270.0,0.0,-1.7504599e-13,-0.029128354,0.0043307585
5,90.0,270.0,0.0,-0.00023275176,-0.028063497,0.0038088101
6,0.0,0.0,3000.0,3.240382e-34,-1.8599002e-32,6.503022e-33
7,-100.0,0.0,3000.0,-3.112205e-39,9.54e-43,1.136059e-38
8,-100.0,0.0,0.0,-3.11327e-39,8.2371e-41,-0.20761827
9,0.0,0.0,0.0,1.47209665e-33,-1.845618e-32,-0.21259478
10,100.0,0.0,3000.0,3.112142e-39,9.53e-43,1.1360224e-38
11,100.0,0.0,0.0,3.113244e-39,8.2371e-41,-0.20761827
12,-90.0,270.0,3000.0,0.00044642802,-0.03204385,-0.2120023
13,-90.0,270.0,0.0,0.00023275176,-0.028063497,0.0038088101
14,0.0,134.52153,2068.6868,2.8524709e-12,-0.741628,-0.10193374
15,0.0,141.46414,334.61548,1.1989369e-12,-0.31352738,-0.10001829
16,0.0,161.02002,2732.5337,1.1717399e-12,-0.25646403,-0.124498695
17,0.0,109.59046,569.73065,1.8955627e-12,-0.50052226,-0.1206717
18,0.0,142.14291,2223.0195,2.5766147e-12,-0.6467774,-0.107267484
19,0.0,115.64655,2948.4011,-7.3484404e-14,-0.07104271,-0.08850217
20,0.0,195.50563,1547.0609,3.890626e-12,-0.9329223,-0.10446187
21,0.0,160.9526,795.7019,2.9287894e-12,-0.65837723,-0.091297135
22,0.0,159.58653,192.42361,6.710578e-13,-0.19161098,-0.08553089
23,0.0,207.57898,2397.1406,2.6724432e-12,-0.52414715,-0.15310903
24,0.0,154.23047,1119.3895,3.763328e-12,-0.8361643,-0.09883973
25,0.0,158.80034,2590.0068,1.9806505e-12,-0.3753266,-0.1216886
26,0.0,123.56818,1735.3922,3.1477134e-12,-0.88694644,-0.098226994
27,0.0,107.004776,936.82947,3.0158968e-12,-0.74550456,-0.117178515
28,0.0,173.57558,1429.0752,3.9252893e-12,-0.9276214,-0.10647853
29,60.0,270.0,3000.0,-0.0004336143,-0.032139413,-0.21235165
30,30.0,270.0,3000.0,-0.00038363607,-0.032314386,-0.21276477
31,0.0,270.0,2970.0,-4.8083174e-13,-0.057162367,-0.21322659
32,0.0,270.0,2940.0,-2.3731188e-13,-0.08217606,-0.21323048
33,0.0,270.0,2910.0,3.9662677e-14,-0.107605904,-0.2131034
34,0.0,270.0,2880.0,3.459855e-13,-0.13315193,-0.2128185
35,0.0,270.0,2850.0,6.419502e-13,-0.15861028,-0.21236454
36,0.0,270.0,2820.0,9.962778e-13,-0.18387084,-0.21190877
37,0.0,270.0,2790.0,1.301397e-12,-0.20904894,-0.2112855
38,0.0,270.0,2760.0,1.5934983e-12,-0.23426455,-0.21087694
39,0.0,270.0,2730.0,1.84991e-12,-0.25968713,-0.21005861
40,0.0,270.0,2700.0,2.1353357e-12,-0.2850985,-0.20947303
41,0.0,270.0,2670.0,2.3641317e-12,-0.31055972,-0.20841663
42,0.0,270.0,2640.0,2.6194771e-12,-0.3355494,-0.2074312
43,0.0,270.0,2610.0,2.7566682e-12,-0.36036494,-0.20628437
44,0.0,270.0,2580.0,2.9021791e-12,-0.38486376,-0.2050848
45,0.0,270.0,2550.0,3.0353576e-12,-0.40926543,-0.20380393
46,0.0,270.0,2520.0,3.0918458e-12,-0.43301037,-0.20223086
47,0.0,270.0,2490.0,3.0549675e-12,-0.45608732,-0.20058785
48,0.0,270.0,2460.0,3.0709374e-12,-0.4783517,-0.19887766
49,0.0,270.0,2430.0,3.0293205e-12,-0.5001848,-0.1970541
50,0.0,270.0,2400.0,2.94193e-12,-0.5223102,-0.19578983
51,0.0,270.0,2370.0,2.9516944e-12,-0.54474145,-0.19371751
52,0.0,270.0,2340.0,2.9716618e-12,-0.56691235,-0.19207919
53,0.0,270.0,2310.0,3.039058e-12,-0.5887317,-0.18980338
54,0.0,270.0,2280.0,3.0785157e-12,-0.60942954,-0.18767452
55,0.0,270.0,2250.0,3.141471e-12,-0.62941366,-0.18553816
56,0.0,270.0,2220.0,3.1789625e-12,-0.64915454,-0.18356301
57,0.0,270.0,2190.0,3.1415432e-12,-0.6685962,-0.1811857
58,0.0,270.0,2160.0,3.2302997e-12,-0.6875718,-0.17896862
59,0.0,270.0,2130.0,3.3866375e-12,-0.7061092,-0.17637792
60,0.0,270.0,2100.0,3.4585507e-12,-0.7239839,-0.17392051
61,0.0,270.0,2070.0,3.5527293e-12,-0.7413026,-0.1711636
62,0.0,270.0,2040.0,3.6418386e-12,-0.75798005,-0.16853468
63,0.0,270.0,2010.0,3.6710296e-12,-0.77404726,-0.16553971
64,0.0,270.0,1980.0,3.7167877e-12,-0.78924686,-0.16264409
65,0.0,270.0,1950.0,3.8256377e-12,-0.80367565,-0.1594843
66,0.0,270.0,1920.0,3.8274353e-12,-0.81718105,-0.15637824
67,0.0,270.0,1890.0,3.8576403e-12,-0.8299538,-0.15316749
68,0.0,270.0,1860.0,3.89933e-12,-0.8420214,-0.14995901
69,0.0,270.0,1830.0,3.9294683e-12,-0.8534575,-0.14667839
70,0.0,270.0,1800.0,3.990489e-12,-0.8643411,-0.14339282
71,0.0,270.0,1770.0,3.9966077e-12,-0.8746614,-0.13999562
72,0.0,270.0,1740.0,4.010385e-12,-0.88439286,-0.13650891
73,0.0,270.0,1710.0,4.0409043e-12,-0.89337546,-0.13288984
74,0.0,270.0,1680.0,4.0896423e-12,-0.90164685,-0.12908614
75,0.0,270.0,1650.0,4.157718e-12,-0.9090549,-0.12541784
76,0.0,270.0,1620.0,4.2406282e-12,-0.91604966,-0.121315174
77,0.0,270.0,1590.0,4.3181604e-12,-0.9223032,-0.117891416
78,0.0,270.0,1560.0,4.3579905e-12,-0.92969507,-0.113463454
79,0.0,270.0,1530.0,4.426337e-12,-0.9351167,-0.109751426
80,0.0,270.0,1470.0,4.552918e-12,-0.9349803,-0.09787272
81,0.0,270.0,1440.0,4.571423e-12,-0.9289099,-0.09417607
82,0.0,270.0,1410.0,4.6227566e-12,-0.92066526,-0.08971454
83,0.0,270.0,1380.0,4.630566e-12,-0.9138315,-0.08614413
84,0.0,270.0,1350.0,4.6861655e-12,-0.90620387,-0.08229792
85,0.0,270.0,1320.0,4.7156827e-12,-0.89896226,-0.07882989
86,0.0,270.0,1290.0,4.724351e-12,-0.8911329,-0.07509878
87,0.0,270.0,1260.0,4.7277724e-12,-0.8827928,-0.071496956
88,0.0,270.0,1230.0,4.7248585e-12,-0.8736681,-0.06786884
89,0.0,270.0,1200.0,4.7034945e-12,-0.8637275,-0.06427345
90,0.0,270.0,1170.0,4.674626e-12,-0.8528568,-0.060739953
91,0.0,270.0,1140.0,4.670874e-12,-0.84104794,-0.057277534
92,0.0,270.0,1110.0,4.628021e-12,-0.8282395,-0.053883612
