Node Label,X,Y,Z,U1,U2,U3
1,90.0,270.0,3000.0,-0.00038517208,-0.029913321,-0.2123402
2,0.0,270.0,3000.0,6.4822453e-13,-0.030350711,-0.21316792
3,0.0,270.0,1500.0,-5.620237e-13,-0.9373728,-0.10460741
4,0.0,270.0,0.0,1.8087865e-13,-0.028109036,0.0036705723
5,90.0,270.0,0.0,-0.00032751853,-0.02739199,0.0028789756
6,0.0,0.0,3000.0,5.4503596e-34,-1.8904825e-32,7.0215664e-33
7,-100.0,0.0,3000.0,-2.880498e-39,-4.27e-43,1.0465218e-38
8,-100.0,0.0,0.0,-3.026673e-39,8.4407e-41,-0.20914464
9,0.0,0.0,0.0,1.4526863e-33,-1.8720567e-32,-0.21383095
10,100.0,0.0,3000.0,2.881155e-39,-4.22e-43,1.0468193e-38
11,100.0,0.0,0.0,3.026691e-39,8.4407e-41,-0.20914464
12,-90.0,270.0,3000.0,0.00038517208,-0.029913321,-0.2123402
13,-90.0,270.0,0.0,0.00032751853,-0.02739199,0.0028789756
14,0.0,195.97057,2655.9985,-6.751275e-13,-0.3155616,-0.150923
15,0.0,110.72688,2056.4995,-1.8859332e-12,-0.73743355,-0.092018254
16,0.0,147.42854,359.24246,-9.462229e-15,-0.3270911,-0.09571567
17,0.0,155.65855,2227.958,-1.6080307e-12,-0.63367957,-0.116770945
18,0.0,146.3883,2956.4858,3.438418e-13,-0.062279753,-0.116205186
19,0.0,94.77563,1730.9784,-1.5715209e-12,-0.8782071,-0.09311958
20,0.0,127.66563,1530.3813,-9.944806e-13,-0.9202563,-0.10272978
21,0.0,102.062965,2362.9514,-1.2015935e-12,-0.541367,-0.083342664
22,0.0,208.59956,1726.6058,-1.0127403e-12,-0.877623,-0.12192984
23,0.0,164.58948,2755.962,-1.3746975e-13,-0.23097184,-0.12928253
24,0.0,108.05445,1939.337,-1.8626214e-12,-0.7973175,-0.09304795
25,0.0,113.08396,543.0546,-1.169967e-13,-0.4739091,-0.119197585
26,0.0,154.23076,669.0016,-2.772411e-13,-0.5671831,-0.0929142
27,0.0,193.48744,1271.1952,-6.952964e-13,-0.88012016,-0.09588353
28,0.0,131.88828,1035.3579,-7.129872e-13,-0.7879741,-0.106148414
29,60.0,270.0,3000.0,-0.00038384701,-0.0300082,-0.21243535
30,30.0,270.0,3000.0,-0.0003482501,-0.030151362,-0.2130231
31,0.0,270.0,2970.0,5.801433e-13,-0.05456932,-0.2134529
32,0.0,270.0,2940.0,4.752621e-13,-0.07914687,-0.21319969
33,0.0,270.0,2910.0,3.672799e-13,-0.103988215,-0.21328637
34,0.0,270.0,2880.0,2.5203431e-13,-0.12890008,-0.21284798
35,0.0,270.0,2850.0,1.1312209e-13,-0.15373787,-0.21268602
36,0.0,270.0,2820.0,-5.1991404e-14,-0.17860858,-0.21216056
37,0.0,270.0,2790.0,-2.379221e-13,-0.20361088,-0.21189886
38,0.0,270.0,2760.0,-4.2572093e-13,-0.22881334,-0.21120878
39,0.0,270.0,2730.0,-5.4363393e-13,-0.25392228,-0.21065122
40,0.0,270.0,2700.0,-7.7162907e-13,-0.27918246,-0.20979238
41,0.0,270.0,2670.0,-9.723326e-13,-0.3040829,-0.20888919
42,0.0,270.0,2640.0,-1.0766598e-12,-0.32919496,-0.20801832
43,0.0,270.0,2610.0,-1.1829131e-12,-0.35414875,-0.2067806
44,0.0,270.0,2580.0,-1.2522042e-12,-0.37845373,-0.20548028
45,0.0,270.0,2550.0,-1.2737053e-12,-0.4020065,-0.20411207
46,0.0,270.0,2520.0,-1.2528033e-12,-0.42507142,-0.20272666
47,0.0,270.0,2490.0,-1.3076121e-12,-0.44773984,-0.20134701
48,0.0,270.0,2460.0,-1.350481e-12,-0.47021133,-0.19989306
49,0.0,270.0,2430.0,-1.4265185e-12,-0.49245903,-0.19836801
50,0.0,270.0,2400.0,-1.4323328e-12,-0.51444376,-0.19671227
51,0.0,270.0,2370.0,-1.4014636e-12,-0.5361448,-0.19501545
52,0.0,270.0,2340.0,-1.382423e-12,-0.55744505,-0.19310673
53,0.0,270.0,2310.0,-1.3929305e-12,-0.5783318,-0.19123489
54,0.0,270.0,2280.0,-1.3804416e-12,-0.5987908,-0.18910356
55,0.0,270.0,2250.0,-1.4613626e-12,-0.61890286,-0.18714392
56,0.0,270.0,2220.0,-1.5061545e-12,-0.6386788,-0.1848157
57,0.0,270.0,2190.0,-1.4976627e-12,-0.6579696,-0.18266973
58,0.0,270.0,2160.0,-1.5318475e-12,-0.67683506,-0.18015735
59,0.0,270.0,2130.0,-1.4734547e-12,-0.6949881,-0.17774147
