Node Label,X,Y,Z,U1,U2,U3
1,90.0,270.0,3000.0,-0.00042594475,-0.028464008,-0.2125501
2,0.0,270.0,3000.0,1.4148878e-12,-0.028783213,-0.21373287
3,0.0,270.0,1500.0,-3.038587e-12,-0.9348292,-0.10479428
4,0.0,270.0,0.0,1.9321589e-13,-0.027716298,0.004249829
5,90.0,270.0,0.0,-0.00030701072,-0.026963245,0.0034980157
6,0.0,0.0,3000.0,5.7476765e-34,-1.9150184e-32,6.740424e-33
7,-100.0,0.0,3000.0,-2.8055e-39,1.142e-42,1.0183033e-38
8,-100.0,0.0,0.0,-3.006524e-39,8.3814e-41,-0.20786679
9,0.0,0.0,0.0,1.4785056e-33,-1.865487e-32,-0.21272516
10,100.0,0.0,3000.0,2.805379e-39,1.146e-42,1.0182872e-38
11,100.0,0.0,0.0,3.006546e-39,8.3816e-41,-0.20786679
12,-90.0,270.0,3000.0,0.00042594475,-0.028464008,-0.2125501
13,-90.0,270.0,0.0,0.00030701072,-0.026963245,0.0034980157
14,0.0,216.54192,915.5407,-1.6482218e-12,-0.7228616,-0.06638317
15,0.0,133.48764,1971.8914,-2.5617427e-12,-0.78241736,-0.10287666
16,0.0,220.06595,2551.6482,-2.9312202e-12,-0.39972067,-0.16760945
17,0.0,210.08603,2806.802,-8.9616417e-13,-0.18740311,-0.1651694
18,0.0,103.16585,1221.3993,-1.572695e-12,-0.86403966,-0.112381615
19,0.0,95.0979,551.5172,-6.197206e-13,-0.4801013,-0.12951836
20,0.0,177.70105,479.18237,-6.4983544e-13,-0.42374626,-0.07413579
21,0.0,105.30618,1862.336,-2.3060412e-12,-0.83298665,-0.09249738
22,0.0,157.517,2679.386,-1.5059985e-12,-0.29562512,-0.12434312
23,0.0,188.41795,2958.1992,5.6617086e-13,-0.061171435,-0.14909238
24,0.0,194.89462,2293.4612,-3.3018312e-12,-0.5923134,-0.14270279
25,0.0,176.92209,1357.2664,-2.2725812e-12,-0.9020966,-0.10275878
26,0.0,132.5539,2444.9915,-2.12038e-12,-0.4838448,-0.10442778
27,0.0,156.60744,691.3571,-9.991455e-13,-0.5825262,-0.09053811
28,0.0,103.35043,251.45522,-2.308791e-13,-0.23791805,-0.12722673
29,60.0,270.0,3000.0,-0.00037108638,-0.028535591,-0.21294403
30,30.0,270.0,3000.0,-0.0003633519,-0.028612178,-0.21325876
31,0.0,270.0,2970.0,7.9464045e-13,-0.053213056,-0.213703
32,0.0,270.0,2940.0,4.717296e-13,-0.078084774,-0.21373606
33,0.0,270.0,2910.0,4.658744e-14,-0.1030198,-0.21350425
34,0.0,270.0,2880.0,-2.9608689e-13,-0.12774569,-0.21318796
35,0.0,270.0,2850.0,-6.616339e-13,-0.15221141,-0.21285197
36,0.0,270.0,2820.0,-1.0258349e-12,-0.17708388,-0.21261686
37,0.0,270.0,2790.0,-1.3329893e-12,-0.20329277,-0.21261883
38,0.0,270.0,2760.0,-1.7304836e-12,-0.22947474,-0.2116476
39,0.0,270.0,2730.0,-2.1037779e-12,-0.25485632,-0.21105026
40,0.0,270.0,2700.0,-2.3969782e-12,-0.28008705,-0.2100215
41,0.0,270.0,2670.0,-2.6632106e-12,-0.30476674,-0.20924442
42,0.0,270.0,2640.0,-2.9502841e-12,-0.32938036,-0.20811112
43,0.0,270.0,2610.0,-3.099258e-12,-0.35348436,-0.20696436
44,0.0,270.0,2580.0,-3.318398e-12,-0.37717676,-0.20560166
45,0.0,270.0,2550.0,-3.547921e-12,-0.4013293,-0.20465781
46,0.0,270.0,2520.0,-3.726367e-12,-0.42581016,-0.20314786
47,0.0,270.0,2490.0,-3.8485317e-12,-0.44983274,-0.20166624
48,0.0,270.0,2460.0,-3.9124533e-12,-0.47319248,-0.19999649
49,0.0,270.0,2430.0,-4.0119067e-12,-0.49570006,-0.19824426
50,0.0,270.0,2400.0,-4.0975504e-12,-0.51765215,-0.19655779
51,0.0,270.0,2370.0,-4.1125055e-12,-0.53908044,-0.19458981
52,0.0,270.0,2340.0,-4.1536097e-12,-0.5601612,-0.1928484
