x,y,radius
-1326.91347214438,5.38609646709035,39.2551279568956
902.188101039686,-15.6296876879344,39.2551279568956
1180.87539689014,50.1677289763766,39.2551279568956
-1129.46669975661,-20.6305820935903,39.2551279568956
279.7216630802,-30.2750732191658,39.2551279568956
40.6806420041103,-35.2433386930076,39.2551279568956
573.927502203799,18.2407356039315,39.2551279568956
-747.847202989506,-44.8933280354935,39.2551279568956
-114.55016070539,-52.8843516499943,39.2551279568956
1022.39931170189,-8.11483806737792,39.2551279568956
-259.312893731563,-24.9834808324099,39.2551279568956
712.263494172298,41.2091413022329,39.2551279568956
-997.477030777998,47.3140703259925,39.2551279568956
1379.93768306693,31.7435960834166,39.2551279568956
-408.787402978009,9.04858280119045,39.2551279568956
