x,y,radius
-29.7124331753632,40.2978936135876,31.6485704910656
1173.25268234693,33.5933755114486,31.6485704910656
1042.22524315702,15.4643959078177,31.6485704910656
-714.746742406353,-14.8983270660474,31.6485704910656
794.672911874431,57.4494312938673,31.6485704910656
-1307.09792293486,-18.767314912334,31.6485704910656
-845.110571895396,1.84174630195099,31.6485704910656
-1158.02930630016,-31.7175933502399,31.6485704910656
-603.86651803175,44.2264570733806,31.6485704910656
282.132981338046,47.7564761499308,31.6485704910656
596.335071620183,16.2487181048592,31.6485704910656
-333.572196027058,49.7504974916694,31.6485704910656
687.711166152745,-61.1007421013692,31.6485704910656
856.13469140291,-49.0972494725664,31.6485704910656
-369.789556054703,-62.4528375173557,31.6485704910656
