x,y,radius
-498.864911287819,-17.4882685742486,36.0041473396646
-723.718030025054,-32.237636685366,36.0041473396646
658.258267099902,41.2784018226034,36.0041473396646
1015.13527399535,-6.61736909631052,36.0041473396646
292.763281291378,-54.3434513083748,36.0041473396646
-325.888794922431,-8.35646734238699,36.0041473396646
-1105.02467261746,23.1674606937105,36.0041473396646
489.488340855091,49.2286856003242,36.0041473396646
866.655603133764,39.5992799331671,36.0041473396646
-1368.94308760389,19.3063299157049,36.0041473396646
-1244.28580307532,-39.7509994438818,36.0041473396646
-600.448190802091,39.4382392117659,36.0041473396646
1292.20196395479,58.3618948275331,36.0041473396646
-24.8094614515935,13.1841262387198,36.0041473396646
770.629117098531,-26.7452942588931,36.0041473396646
