Node Label,X,Y,Z,U1,U2,U3
1,90.0,270.0,3000.0,-0.0003105013,-0.02684134,-0.21195683
2,0.0,270.0,3000.0,4.660655e-13,-0.027592141,-0.21266095
3,0.0,270.0,1500.0,-1.6053715e-12,-0.93767226,-0.10415778
4,0.0,270.0,0.0,-3.477593e-13,-0.029305033,0.0037732308
5,90.0,270.0,0.0,-0.00021211368,-0.027992927,0.0032980675
6,0.0,0.0,3000.0,5.2446173e-34,-1.8880737e-32,7.027805e-33
7,-100.0,0.0,3000.0,-2.68464e-39,-6.64e-43,9.722408e-39
8,-100.0,0.0,0.0,-3.09017e-39,8.7063e-41,-0.20671909
9,0.0,0.0,0.0,1.4697632e-33,-1.8620471e-32,-0.21148187
10,100.0,0.0,3000.0,2.68504e-39,-6.61e-43,9.723017e-39
11,100.0,0.0,0.0,3.090239e-39,8.706e-41,-0.20671909
12,-90.0,270.0,3000.0,0.0003105013,-0.02684134,-0.21195683
13,-90.0,270.0,0.0,0.00021211368,-0.027992927,0.0032980675
14,0.0,147.83739,2071.7021,-2.2327678e-12,-0.72808176,-0.109771684
15,0.0,148.586,1448.8453,-2.5749763e-12,-0.9193346,-0.105608076
16,0.0,133.44518,1089.0894,-1.9545574e-12,-0.81217104,-0.10512783
17,0.0,196.3493,1554.909,-2.2691619e-12,-0.9187545,-0.104970954
18,0.0,180.57727,2189.3523,-2.200561e-12,-0.65679497,-0.13026476
19,0.0,118.48889,2767.6035,-4.5265517e-13,-0.21666579,-0.09452883
20,0.0,163.44421,573.39386,-9.541983e-13,-0.4942115,-0.084718555
21,0.0,156.71605,1213.6348,-2.128242e-12,-0.8620881,-0.10086354
22,0.0,148.49597,2362.131,-1.9609544e-12,-0.5397607,-0.11309781
23,0.0,141.03781,849.10754,-1.3579904e-12,-0.68422544,-0.10170892
24,0.0,196.73708,170.28415,-4.0868185e-13,-0.17088096,-0.055000182
25,0.0,151.21243,1836.2854,-2.5910736e-12,-0.8412809,-0.108306564
26,0.0,117.92429,2504.2786,-1.4039169e-12,-0.43267107,-0.0924449
27,0.0,176.92514,705.3885,-9.276759e-13,-0.5891416,-0.08005423
28,0.0,202.97398,2694.2285,-9.225812e-13,-0.2779528,-0.15731367
29,60.0,270.0,3000.0,-0.0003169021,-0.027056292,-0.21213892
30,30.0,270.0,3000.0,-0.00025912395,-0.027328378,-0.21246773
31,0.0,270.0,2970.0,2.6917886e-13,-0.051095862,-0.212767
32,0.0,270.0,2940.0,9.985496e-14,-0.07494426,-0.2127629
33,0.0,270.0,2910.0,-4.435332e-15,-0.099182054,-0.21278736
34,0.0,270.0,2880.0,-1.9504457e-13,-0.123768255,-0.2126652
35,0.0,270.0,2850.0,-3.1463073e-13,-0.14857404,-0.21244858
36,0.0,270.0,2820.0,-4.163662e-13,-0.17351907,-0.21211436
37,0.0,270.0,2790.0,-6.2637623e-13,-0.19854324,-0.21160969
38,0.0,270.0,2760.0,-7.6068405e-13,-0.22343366,-0.2110288
39,0.0,270.0,2730.0,-9.457464e-13,-0.24831587,-0.21023819
40,0.0,270.0,2700.0,-1.0699852e-12,-0.27369186,-0.20988896
41,0.0,270.0,2670.0,-1.1654437e-12,-0.2993138,-0.20862237
42,0.0,270.0,2640.0,-1.3849917e-12,-0.3246982,-0.20791087
43,0.0,270.0,2610.0,-1.5584518e-12,-0.34986174,-0.20647076
44,0.0,270.0,2580.0,-1.6541117e-12,-0.37402663,-0.20517163
45,0.0,270.0,2550.0,-1.845819e-12,-0.39765286,-0.20390165
46,0.0,270.0,2520.0,-1.9986727e-12,-0.42109638,-0.20268828
47,0.0,270.0,2490.0,-2.1406518e-12,-0.44437477,-0.20122658
48,0.0,270.0,2460.0,-2.2734549e-12,-0.4673463,-0.19979176
49,0.0,270.0,2430.0,-2.3425565e-12,-0.49005014,-0.19815794
50,0.0,270.0,2400.0,-2.4154233e-12,-0.51237696,-0.19648953
51,0.0,270.0,2370.0,-2.4521607e-12,-0.53450537,-0.19475682
52,0.0,270.0,2340.0,-2.4726317e-12,-0.55617917,-0.1927679
53,0.0,270.0,2310.0,-2.5207802e-12,-0.57734114,-0.19073434
54,0.0,270.0,2280.0,-2.5260848e-12,-0.59794116,-0.18860328
55,0.0,270.0,2250.0,-2.510795e-12,-0.61774015,-0.1862924
56,0.0,270.0,2220.0,-2.4265336e-12,-0.6371191,-0.18419999
57,0.0,270.0,2190.0,-2.3497716e-12,-0.6563296,-0.18183225
58,0.0,270.0,2160.0,-2.3491593e-12,-0.6753016,-0.17964706
59,0.0,270.0,2130.0,-2.2831665e-12,-0.6942114,-0.17717187
60,0.0,270.0,2100.0,-2.2555191e-12,-0.712331,-0.17441536
61,0.0,270.0,2070.0,-2.2585688e-12,-0.72981524,-0.17185633
62,0.0,270.0,2040.0,-2.264888e-12,-0.7465958,-0.16885081
63,0.0,270.0,2010.0,-2.215023e-12,-0.7625121,-0.16607015
