Node Label,X,Y,Z,U1,U2,U3
1,90.0,270.0,3000.0,-0.00032341172,-0.026297057,-0.21243484
2,0.0,270.0,3000.0,1.4048445e-13,-0.02704552,-0.21314184
3,0.0,270.0,1500.0,-3.1879078e-12,-0.935916,-0.10453824
4,0.0,270.0,0.0,-1.241202e-13,-0.0288508,0.0033338927
5,90.0,270.0,0.0,-0.00036716252,-0.028103791,0.002452125
6,0.0,0.0,3000.0,5.487885e-34,-1.8981811e-32,6.931413e-33
7,-100.0,0.0,3000.0,-2.675384e-39,1.64e-43,9.693212e-39
8,-100.0,0.0,0.0,-3.030302e-39,8.3649e-41,-0.20834981
9,0.0,0.0,0.0,1.4536103e-33,-1.86045e-32,-0.2131174
10,100.0,0.0,3000.0,2.674747e-39,1.71e-43,9.692381e-39
11,100.0,0.0,0.0,3.030396e-39,8.3652e-41,-0.20834981
12,-90.0,270.0,3000.0,0.00032341172,-0.026297057,-0.21243484
13,-90.0,270.0,0.0,0.00036716252,-0.028103791,0.002452125
14,0.0,126.24915,895.67474,-2.2044929e-12,-0.71177703,-0.108718656
15,0.0,121.816574,1580.9022,-2.816816e-12,-0.9122995,-0.100054026
16,0.0,178.10371,1000.86554,-2.4172253e-12,-0.7692961,-0.0883816
17,0.0,137.58498,1414.6835,-2.9010527e-12,-0.9140764,-0.10717717
18,0.0,206.51114,331.47043,-9.503448e-13,-0.3036275,-0.051048364
19,0.0,113.45386,1308.3368,-2.8492638e-12,-0.8906474,-0.11071994
20,0.0,217.08548,498.52994,-1.4416853e-12,-0.43725234,-0.048101988
21,0.0,110.1863,757.0697,-1.9593778e-12,-0.6245933,-0.11964128
22,0.0,96.749855,2749.2363,-8.553987e-13,-0.23236708,-0.077414066
23,0.0,136.58583,2267.0276,-2.608073e-12,-0.6038283,-0.10558892
24,0.0,144.80515,1810.2708,-2.7361989e-12,-0.85009193,-0.105036214
25,0.0,143.03847,1934.2488,-2.6373235e-12,-0.79675573,-0.10580971
26,0.0,161.26189,2065.3557,-2.5993474e-12,-0.72830063,-0.11677682
27,0.0,194.66641,2393.868,-2.5909778e-12,-0.5130014,-0.14537305
28,0.0,209.11894,2608.0178,-1.6134833e-12,-0.34836295,-0.16104592
29,60.0,270.0,3000.0,-0.0003037771,-0.02651106,-0.21262358
30,30.0,270.0,3000.0,-0.0002627681,-0.026784876,-0.21293798
31,0.0,270.0,2970.0,6.106927e-14,-0.05066,-0.21323965
32,0.0,270.0,2940.0,-4.4483433e-14,-0.074601956,-0.21323134
33,0.0,270.0,2910.0,-1.4945148e-13,-0.09893972,-0.2132795
34,0.0,270.0,2880.0,-2.2576719e-13,-0.12362382,-0.21314286
35,0.0,270.0,2850.0,-3.191635e-13,-0.14855964,-0.21298835
36,0.0,270.0,2820.0,-3.9829576e-13,-0.17364916,-0.21261646
37,0.0,270.0,2790.0,-5.3482197e-13,-0.19884293,-0.2122223
38,0.0,270.0,2760.0,-7.365469e-13,-0.22396672,-0.21155149
39,0.0,270.0,2730.0,-9.021429e-13,-0.24904132,-0.2109042
40,0.0,270.0,2700.0,-1.1017949e-12,-0.27376944,-0.20988227
41,0.0,270.0,2670.0,-1.2759177e-12,-0.29829422,-0.20904085
42,0.0,270.0,2640.0,-1.4013093e-12,-0.32252648,-0.20782357
43,0.0,270.0,2610.0,-1.5601649e-12,-0.34700227,-0.20703354
44,0.0,270.0,2580.0,-1.6821565e-12,-0.37186775,-0.20568797
45,0.0,270.0,2550.0,-1.8537125e-12,-0.39623028,-0.20432174
46,0.0,270.0,2520.0,-2.006438e-12,-0.42009383,-0.20275952
47,0.0,270.0,2490.0,-2.1852572e-12,-0.4428252,-0.20102984
48,0.0,270.0,2460.0,-2.3562148e-12,-0.46500197,-0.19953749
49,0.0,270.0,2430.0,-2.5117762e-12,-0.4868285,-0.19790807
50,0.0,270.0,2400.0,-2.640569e-12,-0.5087965,-0.19638257
51,0.0,270.0,2370.0,-2.703216e-12,-0.53103626,-0.19473659
52,0.0,270.0,2340.0,-2.7717696e-12,-0.5531525,-0.19281748
53,0.0,270.0,2310.0,-2.8036698e-12,-0.57467914,-0.19080846
54,0.0,270.0,2280.0,-2.76799e-12,-0.5955341,-0.18870331
55,0.0,270.0,2250.0,-2.8203846e-12,-0.6158863,-0.1865443
56,0.0,270.0,2220.0,-2.8363193e-12,-0.63568354,-0.18429215
57,0.0,270.0,2190.0,-2.8221347e-12,-0.654725,-0.18180536
58,0.0,270.0,2160.0,-2.7592594e-12,-0.6731924,-0.1793833
59,0.0,270.0,2130.0,-2.6487946e-12,-0.69102335,-0.17684524
60,0.0,270.0,2100.0,-2.6302213e-12,-0.7083438,-0.17441972
61,0.0,270.0,2070.0,-2.598356e-12,-0.72539407,-0.17178698
62,0.0,270.0,2040.0,-2.6477212e-12,-0.7420032,-0.1691337
63,0.0,270.0,2010.0,-2.6484737e-12,-0.75829875,-0.16638303
64,0.0,270.0,1980.0,-2.5871599e-12,-0.77388453,-0.16337353
65,0.0,270.0,1950.0,-2.6195634e-12,-0.7888329,-0.16049753
66,0.0,270.0,1920.0,-2.705232e-12,-0.80312794,-0.15730648
67,0.0,270.0,1890.0,-2.8027001e-12,-0.8166988,-0.15422267
68,0.0,270.0,1860.0,-2.8458928e-12,-0.82963645,-0.15086675
69,0.0,270.0,1830.0,-2.8898767e-12,-0.8418131,-0.14758885
70,0.0,270.0,1800.0,-2.9212795e-12,-0.85321337,-0.14411958
71,0.0,270.0,1770.0,-3.0303579e-12,-0.86383873,-0.14057156
72,0.0,270.0,1740.0,-3.0810528e-12,-0.87360376,-0.13694385
73,0.0,270.0,1710.0,-3.0841091e-12,-0.8824001,-0.13325712
74,0.0,270.0,1680.0,-3.0868452e-12,-0.8903879,-0.12945607
75,0.0,270.0,1650.0,-3.162403e-12,-0.89749444,-0.12577556
76,0.0,270.0,1620.0,-3.1987926e-12,-0.9041901,-0.12181015
77,0.0,270.0,1590.0,-3.1845928e-12,-0.91004026,-0.11816528
78,0.0,270.0,1560.0,-3.1859931e-12,-0.9166684,-0.11378916
79,0.0,270.0,1530.0,-3.1651576e-12,-0.92160296,-0.11031136
80,0.0,270.0,1470.0,-3.2098404e-12,-0.92151284,-0.099199794
81,0.0,270.0,1440.0,-3.2097244e-12,-0.91663486,-0.09529817
82,0.0,270.0,1410.0,-3.1977635e-12,-0.9100055,-0.0910691
83,0.0,270.0,1380.0,-3.190931e-12,-0.9037532,-0.08724512
84,0.0,270.0,1350.0,-3.2054118e-12,-0.8966104,-0.08338844
85,0.0,270.0,1320.0,-3.1942112e-12,-0.8889489,-0.07962032
86,0.0,270.0,1290.0,-3.1835838e-12,-0.8805331,-0.07589679
87,0.0,270.0,1260.0,-3.167511e-12,-0.8714374,-0.07235565
88,0.0,270.0,1230.0,-3.1009778e-12,-0.8616782,-0.06889096
89,0.0,270.0,1200.0,-3.0489298e-12,-0.8513734,-0.06552489
90,0.0,270.0,1170.0,-3.0119633e-12,-0.8404805,-0.062217776
91,0.0,270.0,1140.0,-2.9256849e-12,-0.8290366,-0.058978613
92,0.0,270.0,1110.0,-2.8207306e-12,-0.81695414,-0.05576495
93,0.0,270.0,1080.0,-2.771471e-12,-0.80421007,-0.052614897
94,0.0,270.0,1050.0,-2.6484015e-12,-0.79066557,-0.04941663
95,0.0,270.0,1020.0,-2.5067654e-12,-0.7761557,-0.04636907
96,0.0,270.0,990.0,-2.4070969e-12,-0.7605666,-0.04317646
97,0.0,270.0,960.0,-2.3096256e-12,-0.7442846,-0.040488966
98,0.0,270.0,930.0,-2.2681392e-12,-0.72744715,-0.037596557
99,0.0,270.0,900.0,-2.2421995e-12,-0.7102702,-0.035179853
100,0.0,270.0,870.0,-2.181703e-12,-0.6925918,-0.032352258
101,0.0,270.0,840.0,-2.1562288e-12,-0.67431337,-0.030084588
102,0.0,270.0,810.0,-2.080307e-12,-0.6555452,-0.027444081
103,0.0,270.0,780.0,-2.007154e-12,-0.63613844,-0.02534165
104,0.0,270.0,750.0,-1.9982618e-12,-0.616354,-0.022966843
105,0.0,270.0,720.0,-1.9257018e-12,-0.5960147,-0.021010237
106,0.0,270.0,690.0,-1.8555405e-12,-0.5753709,-0.018945614
107,0.0,270.0,660.0,-1.7781149e-12,-0.5543599,-0.017179368
108,0.0,270.0,630.0,-1.7699646e-12,-0.53313977,-0.015364261
109,0.0,270.0,600.0,-1.6815812e-12,-0.51171243,-0.013777926
110,0.0,270.0,570.0,-1.6038169e-12,-0.49005955,-0.012063877
111,0.0,270.0,540.0,-1.5356923e-12,-0.4678281,-0.010454688
112,0.0,270.0,510.0,-1.4595394e-12,-0.44458097,-0.008540527
113,0.0,270.0,480.0,-1.3956081e-12,-0.42063752,-0.007299076
114,0.0,270.0,450.0,-1.2743421e-12,-0.39648676,-0.0056802286
115,0.0,270.0,420.0,-1.2100544e-12,-0.37271187,-0.004894204
116,0.0,270.0,390.0,-1.1058735e-12,-0.34944978,-0.0034622524
117,0.0,270.0,360.0,-9.91347e-13,-0.3256086,-0.0022452944
118,0.0,270.0,330.0,-9.192527e-13,-0.30057186,-0.0008220475
119,0.0,270.0,300.0,-8.240816e-13,-0.27499583,1.3362704e-05
